PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target,Working_hours,TYPE_OF_CONTRACT,company_category,Work_condition,ECO_SECT,job_desc,employee_count,Job_dep,remuneration,job_category,emp_type,sports
77423,77258,TYPEMR|4|3,csp_6_8,dip|1,False,58,ACT1.1,Female,E,1635.0,CDI,ct_9,C,NZ,684a,tr_1,77,12972,O,EMP1.6,
77436,77260,TYPEMR|4|1,csp_6_3,dip|1|4,False,49,ACT1.1,Female,E,1134.0,CDI,ct_6,C,IZ,636d,tr_1,91,12866,O,EMP1.6,
77439,77264,TYPEMR|4|1,csp_5_6,dip|1|3,False,48,ACT1.1,Female,A,343.0,CDI,,C,TZ,563c,,75,3875,O,EMP1.6,
77440,77264,TYPEMR|3|2,csp_6_8,dip|1|2,False,23,ACT1.1,Male,A,1652.0,CDI,ct_9,C,FZ,681b,tr_5,92,18333,O,EMP1.6,CF-109
77441,77267,TYPEMR|1|2,csp_5_5,dip|1|3,False,43,ACT1.1,Female,A,1827.0,CDI,ct_9,C,GZ,551a,tr_5,93,20018,O,EMP1.6,
77443,77268,TYPEMR|4|1,csp_5_4,dip|1|3,False,50,ACT1.1,Female,A,1092.0,CDI,ct_9,C,GZ,543b,tr_3,94,17471,O,EMP1.6,
77444,77268,TYPEMR|4|1,csp_3_7,dip|1|7,False,50,ACT1.1,Male,A,1771.0,CDI,ct_9,C,JB,372b,tr_5,77,53759,O,EMP1.6,CF-134
77448,77268,TYPEMR|4|2,csp_4_6,dip|1|3,False,58,ACT1.1,Male,E,1798.0,CDI,ct_9,C,HZ,466b,tr_1,77,51056,O,EMP1.6,
77451,77268,TYPEMR|4|1,csp_4_7,dip|1|6,False,43,ACT1.1,Female,A,1764.0,CDI,ct_9,C,JC,478b,tr_6,95,34636,O,EMP1.6,
77453,77269,TYPEMR|4|1,csp_5_2,dip|3,False,59,ACT1.1,Female,E,1579.0,CDI,ct_3,C,QB,525d,tr_5,77,17991,O,EMP1.6,
77458,77270,TYPEMR|4|1,csp_6_5,dip|1|7,False,47,ACT1.1,Male,A,1746.0,TTP,ct_9,C,NZ,652a,tr_5,44,12184,O,EMP1.5,CF-117
77468,77276,TYPEMR|4|1,csp_6_4,dip|1|5,False,29,ACT1.1,Male,E,1900.0,CDI,ct_9,C,CM,643a,tr_2,91,14904,O,EMP1.6,
77488,77284,TYPEMR|2|0,csp_4_2,dip|1|5,False,35,ACT1.1,Male,A,2028.0,AUT,ct_2,C,OZ,423b,tr_6,77,20501,O,EMP1.5,
77493,77284,TYPEMR|1|2,csp_5_6,dip|3,False,61,ACT1.1,Female,E,830.0,CDI,ct_8,P,QB,563b,tr_4,77,10159,O,EMP1.6,
77498,77284,TYPEMR|4|1,csp_3_7,dip|1|8,False,25,ACT1.1,Female,E,1820.0,CDI,ct_9,C,MA,372b,tr_6,92,29975,O,EMP1.6,
77503,77284,TYPEMR|4|1,csp_6_4,dip|1|3,False,36,ACT1.1,Female,E,1833.0,CDI,ct_9,C,HZ,643a,tr_5,77,15473,O,EMP1.6,
77506,77284,TYPEMR|4|1,csp_5_3,dip|1|5,False,23,ACT1.1,Male,A,1711.0,CDI,ct_9,C,RZ,534a,tr_6,77,18402,O,EMP1.6,
77507,77284,TYPEMR|4|1,csp_5_4,dip|1|4,True,25,ACT1.1,Female,E,927.0,CDI,ct_9,C,MA,543g,tr_5,77,10729,O,EMP1.6,
77509,77284,TYPEMR|4|1,csp_3_7,dip|3,False,48,ACT1.1,Female,E,1820.0,CDI,ct_9,C,CM,374d,tr_6,85,59570,O,EMP1.6,
77517,77284,TYPEMR|4|1,csp_3_7,dip|1|6,False,44,ACT1.1,Male,E,1708.0,CDI,ct_9,C,KZ,376c,tr_5,75,44906,O,EMP1.6,
77521,77284,TYPEMR|4|1,csp_5_3,dip|1|5,False,45,ACT1.1,Male,E,1828.0,CDI,ct_8,C,QA,534a,tr_6,77,23209,O,EMP1.6,
77523,77284,TYPEMR|4|1,csp_4_3,dip|1|6,False,41,ACT1.1,Male,E,1820.0,CDI,ct_8,C,QB,435b,tr_1,77,23269,O,EMP1.6,
77527,77284,TYPEMR|4|1,csp_5_6,dip|1|3,False,51,ACT1.1,Female,E,942.0,CDI,ct_9,C,IZ,561b,tr_2,77,11959,O,EMP1.6,
77530,77284,TYPEMR|4|3,csp_3_8,dip|1|8,False,39,ACT1.1,Female,E,1492.0,CDI,ct_9,P,CL,384b,tr_6,77,32876,O,EMP1.6,
77532,77284,TYPEMR|4|1,csp_6_7,dip|1|3,False,34,ACT1.1,Male,A,164.0,CDI,,C,NZ,676c,tr_0,77,1502,O,EMP1.6,CF-111
77533,77284,TYPEMR|4|3,csp_5_6,dip|1|6,False,36,ACT1.1,Female,A,844.0,CDI,ct_9,C,IZ,561d,tr_3,75,11542,O,EMP1.6,
77535,77284,TYPEMR|4|1,csp_4_6,dip|1|6,False,39,ACT1.1,Female,E,952.0,CDI,ct_9,C,KZ,467a,tr_5,92,38838,O,EMP1.6,
77543,77284,TYPEMR|4|1,csp_4_3,dip|1|6,False,45,ACT1.1,Female,E,2076.0,CDI,ct_8,C,QA,431f,tr_6,77,37536,O,EMP1.6,
77546,77284,TYPEMR|3|2,csp_4_2,dip|1|7,False,43,ACT1.1,Female,E,801.0,CDI,ct_8,P,QB,424a,tr_4,77,13308,O,EMP1.6,
77548,77284,TYPEMR|4|1,csp_5_2,dip|1|5,False,33,ACT1.1,Male,E,1813.0,CDI,ct_8,C,OZ,523c,tr_2,77,25277,O,EMP1.6,
77551,77284,TYPEMR|4|1,csp_6_7,dip|1|3,False,26,ACT1.1,Male,A,263.0,CDI,,C,NZ,676c,tr_1,77,2301,O,EMP1.6,
77553,77284,TYPEMR|4|2,csp_3_8,dip|1|3,False,34,ACT1.1,Male,A,1821.0,CDI,ct_9,C,MA,382b,tr_0,77,45644,O,EMP1.6,CF-115
77558,77284,TYPEMR|1|2,csp_4_6,dip|1|6,False,37,ACT1.1,Female,E,1822.0,CDI,ct_9,C,KZ,467b,tr_6,75,32492,O,EMP1.6,
77580,77285,TYPEMR|4|1,csp_5_3,dip|1|6,False,33,ACT1.1,Male,A,3000.0,CDI,ct_9,C,NZ,534a,tr_6,91,32768,O,EMP1.6,
77581,77285,TYPEMR|4|1,csp_4_6,dip|1|8,False,31,ACT1.1,Male,A,551.0,CDD,ct_9,N,JA,465b,tr_3,75,11629,O,EMP1.5,
77585,77285,TYPEMR|4|1,csp_4_6,dip|1|8,False,47,ACT1.1,Female,E,2028.0,CDI,ct_1,C,PZ,461f,tr_5,91,17844,O,EMP1.6,
77601,77288,TYPEMR|1|1,csp_5_4,dip|1|6,False,40,ACT1.1,Male,A,1701.0,TTP,ct_9,N,NZ,543g,tr_4,75,22483,O,EMP1.2,
77602,77288,TYPEMR|4|1,csp_6_7,dip|3,False,34,ACT1.1,Male,E,2050.0,CDI,ct_9,C,GZ,674a,tr_1,77,21201,O,EMP1.6,
77603,77288,TYPEMR|4|1,csp_5_4,dip|1|7,False,33,ACT1.1,Male,A,1704.0,CDI,ct_9,C,LZ,541d,tr_6,92,17037,O,EMP1.6,
77608,77288,TYPEMR|4|1,csp_5_3,dip|1|8,False,48,ACT1.1,Male,E,1820.0,CDI,ct_9,C,NZ,534a,tr_3,77,17378,O,EMP1.6,
77613,77288,TYPEMR|4|4,csp_4_6,dip|1|2,False,32,ACT1.1,Male,A,357.0,CDD,ct_9,C,HZ,461b,tr_3,77,3760,O,EMP1.5,CF-250
77616,77288,TYPEMR|4|2,csp_5_5,dip|1|4,False,37,ACT1.1,Male,E,2011.0,CDI,ct_9,P,GZ,551a,tr_4,77,18261,O,EMP1.6,
77621,77288,TYPEMR|4|1,csp_5_4,dip|1|4,False,40,ACT1.1,Female,E,1795.0,CDI,ct_9,C,KZ,545b,tr_1,77,33219,O,EMP1.6,
77624,77288,TYPEMR|4|1,csp_5_6,dip|1|3,False,32,ACT1.1,Female,A,228.0,CDI,,C,TZ,563c,,77,3618,O,EMP1.6,
77634,77288,TYPEMR|4|1,csp_6_8,dip|3,False,54,ACT1.1,Male,E,1344.0,CDI,ct_9,C,FZ,681b,tr_3,94,11262,O,EMP1.6,
77635,77288,TYPEMR|4|1,csp_4_6,dip|1|5,False,30,ACT1.1,Female,E,1888.0,CDI,ct_9,C,LZ,461f,tr_5,77,22265,O,EMP1.6,
77636,77288,TYPEMR|4|1,csp_5_5,dip|1|7,False,36,ACT1.1,Female,E,1305.0,CDI,ct_9,C,GZ,554e,tr_3,77,22181,O,EMP1.6,
77639,77288,TYPEMR|4|1,csp_5_5,dip|1|2,False,21,ACT1.1,Female,A,343.0,CDD,ct_9,P,GZ,554e,tr_0,77,3360,O,EMP1.5,
77641,77288,TYPEMR|4|1,csp_6_8,dip|1|3,False,47,ACT1.1,Female,A,126.0,CDD,ct_9,C,NZ,684a,tr_6,91,1077,O,EMP1.5,
77642,77288,TYPEMR|4|1,csp_5_6,dip|1|7,True,20,ACT1.1,Female,A,1184.0,APP,ct_9,C,RZ,564b,tr_6,77,7052,A,EMP1.1,
77647,77288,TYPEMR|4|1,csp_5_2,dip|1|6,False,57,ACT1.1,Female,E,1799.0,CDI,ct_8,C,QA,525d,tr_6,75,20173,O,EMP1.6,
77658,77291,TYPEMR|4|1,csp_4_2,dip|1|7,False,31,ACT1.1,Female,E,1213.0,CDI,ct_8,C,PZ,422c,tr_5,93,13991,O,EMP1.6,
77662,77294,TYPEMR|4|3,csp_5_5,dip|1|1,False,51,ACT1.1,Female,E,1542.0,CDI,ct_9,C,GZ,553c,tr_1,75,14385,O,EMP1.6,
77663,77294,TYPEMR|4|1,csp_3_8,dip|1|8,False,30,ACT1.1,Male,E,1669.0,CDI,ct_9,C,MA,388a,tr_6,75,27971,O,EMP1.6,
77665,77294,TYPEMR|4|1,csp_4_7,dip|1|4,False,34,ACT1.1,Male,E,1919.0,CDI,ct_9,C,CE,475a,tr_4,91,22790,O,EMP1.6,
77672,77294,TYPEMR|4|1,csp_3_4,dip|1|8,False,30,ACT1.1,Male,A,1516.0,AUT,ct_3,C,QA,344c,tr_6,77,25709,O,EMP1.5,
77675,77294,TYPEMR|4|1,csp_5_4,dip|1|6,False,54,ACT1.1,Female,E,1722.0,CDI,ct_9,C,GZ,542a,tr_6,93,32150,O,EMP1.6,
77682,77294,TYPEMR|1|2,csp_5_4,dip|1|5,False,33,ACT1.1,Female,A,990.0,CDD,ct_9,C,CE,543g,tr_5,77,15126,O,EMP1.2,
77683,77294,TYPEMR|4|1,csp_3_8,dip|1|3,False,53,ACT1.1,Male,E,1799.0,CDI,ct_9,C,CM,383c,tr_3,94,48896,O,EMP1.6,
77690,77296,TYPEMR|4|1,csp_3_8,dip|1|7,False,42,ACT1.1,Male,A,2002.0,CDI,ct_9,C,JC,388c,tr_6,92,47730,O,EMP1.6,
77693,77296,TYPEMR|4|1,csp_6_8,dip|3,False,49,ACT1.1,Female,E,178.0,CDI,ct_9,P,NZ,684a,tr_4,77,1665,O,EMP1.6,
77698,77296,TYPEMR|4|1,csp_6_3,dip|3,False,39,ACT1.1,Male,E,1771.0,CDI,ct_9,C,FZ,632j,tr_1,92,13312,O,EMP1.6,
77699,77296,TYPEMR|4|1,csp_5_3,dip|1|5,False,25,ACT1.1,Male,A,3000.0,CDI,ct_9,C,NZ,534a,tr_6,93,45145,O,EMP1.6,
77700,77296,TYPEMR|1|2,csp_4_6,dip|1|3,False,58,ACT1.1,Female,A,1560.0,CDI,ct_9,C,KZ,461e,tr_2,77,18092,O,EMP1.6,
77714,77300,TYPEMR|4|1,csp_5_2,dip|1|2,False,46,ACT1.1,Male,A,1820.0,AUT,ct_2,C,QB,523c,tr_5,75,23646,O,EMP1.5,
77717,77302,TYPEMR|4|1,csp_4_8,dip|1|6,False,50,ACT1.1,Female,E,1674.0,CDI,ct_9,C,NZ,485a,tr_4,93,20726,O,EMP1.6,
77718,77302,TYPEMR|3|1,csp_5_3,dip|1|3,False,57,ACT1.1,Male,A,2378.0,CDI,ct_9,C,NZ,534a,tr_5,77,22676,O,EMP1.6,CF-109
77721,77305,TYPEMR|4|3,csp_5_5,dip|1|6,False,33,ACT1.1,Female,E,1450.0,CDI,ct_9,P,GZ,551a,tr_2,77,11080,O,EMP1.6,
77724,77305,TYPEMR|4|1,csp_6_3,dip|3,False,40,ACT1.1,Male,E,280.0,CDI,,P,FZ,632a,,77,2289,O,EMP1.6,
77727,77305,TYPEMR|4|1,csp_5_6,dip|1|3,False,44,ACT1.1,Male,E,1018.0,CDI,ct_9,C,IZ,561b,tr_1,75,6147,O,EMP1.6,
77728,77305,TYPEMR|4|1,csp_4_7,dip|1|6,False,37,ACT1.1,Female,E,1592.0,CDI,ct_9,P,CH,474c,tr_2,77,25206,O,EMP1.6,
77730,77305,TYPEMR|4|1,csp_4_6,dip|1|6,False,32,ACT1.1,Male,A,1820.0,CDI,ct_9,C,GZ,462a,tr_2,77,42615,O,EMP1.6,
77732,77305,TYPEMR|4|1,csp_5_5,dip|3,False,34,ACT1.1,Female,E,586.0,CDI,ct_9,C,RZ,553c,tr_6,77,7457,O,EMP1.6,
77739,77305,TYPEMR|4|1,csp_4_6,dip|1|6,False,48,ACT1.1,Female,E,1619.0,CDI,ct_5,C,HZ,466c,tr_5,94,32608,O,EMP1.6,
77745,77305,TYPEMR|4|1,csp_4_8,dip|1|3,False,55,ACT1.1,Female,E,1275.0,CDI,ct_9,C,CB,485b,tr_3,77,23046,O,EMP1.6,
77746,77305,TYPEMR|4|1,csp_5_2,dip|3,False,51,ACT1.1,Female,E,1914.0,CDI,ct_8,C,QB,526a,tr_4,77,23164,O,EMP1.6,
77749,77305,TYPEMR|4|1,csp_3_3,dip|1|6,False,47,ACT1.1,Female,E,492.0,CDI,ct_4,P,OZ,333e,tr_6,75,19355,O,EMP1.6,CF-134
77758,77307,TYPEMR|3|2,csp_6_8,dip|2,False,53,ACT1.1,Female,A,1530.0,CDI,ct_9,C,NZ,684a,tr_5,95,16930,O,EMP1.6,
77759,77307,TYPEMR|3|2,csp_5_2,dip|1|5,False,22,ACT1.1,Male,A,1712.0,CDD,ct_3,C,QA,525d,tr_6,94,14951,O,EMP1.5,
77761,77307,TYPEMR|4|1,csp_4_6,dip|1|2,False,50,ACT1.1,Female,A,152.0,CDI,,C,KZ,467a,,94,1297,O,EMP1.6,
77764,77307,TYPEMR|4|1,csp_4_6,dip|1|4,False,43,ACT1.1,Female,E,1820.0,CDI,ct_9,C,KZ,467a,tr_3,77,47083,O,EMP1.6,
77768,77307,TYPEMR|4|1,csp_5_3,dip|1|6,False,39,ACT1.1,Male,E,1944.0,CDI,ct_9,C,NZ,534a,tr_5,94,27333,O,EMP1.6,
77771,77307,TYPEMR|4|1,csp_6_3,dip|1|5,False,32,ACT1.1,Male,E,1703.0,CDI,ct_9,C,GZ,634c,tr_3,77,22935,O,EMP1.6,CF-125
77773,77307,TYPEMR|4|1,csp_4_2,dip|1|8,False,47,ACT1.1,Female,A,1820.0,CDI,ct_8,C,QB,423b,tr_3,77,28811,O,EMP1.6,
77775,77309,TYPEMR|4|2,csp_5_2,dip|1|4,False,35,ACT1.1,Male,A,1621.0,CDI,ct_9,C,QA,526b,tr_2,93,37761,O,EMP1.6,
77778,77312,TYPEMR|1|2,csp_5_5,dip|1|7,True,25,ACT1.1,Female,A,1917.0,CDI,ct_9,C,GZ,551a,tr_6,94,19530,O,EMP1.6,
77782,77316,TYPEMR|4|2,csp_5_2,dip|1|2,False,32,ACT1.1,Male,E,1339.0,CDI,ct_9,C,KZ,526b,tr_3,77,51456,O,EMP1.6,
77785,77316,TYPEMR|4|2,csp_4_6,dip|1|8,False,36,ACT1.1,Male,E,1834.0,CDI,ct_9,C,NZ,462c,tr_5,92,35998,O,EMP1.6,
77789,77316,TYPEMR|4|1,csp_5_2,dip|1|4,False,61,ACT1.1,Female,E,1274.0,CDI,ct_1,P,OZ,524b,tr_6,75,15573,O,EMP1.6,
77791,77316,TYPEMR|4|1,csp_4_6,dip|1|5,False,33,ACT1.1,Male,E,1933.0,CDI,ct_9,C,HZ,466c,tr_5,77,32205,O,EMP1.6,
77799,77316,TYPEMR|1|1,csp_4_7,dip|1|3,False,49,ACT1.1,Male,A,2200.0,CDI,ct_9,C,CK,474b,tr_4,77,34972,O,EMP1.6,
77801,77316,TYPEMR|4|1,csp_5_6,dip|1|4,False,57,ACT1.1,Female,E,1724.0,CDI,,C,QB,563b,,77,20452,O,EMP1.6,
77806,77317,TYPEMR|4|1,csp_5_2,dip|1|3,False,62,ACT1.1,Female,E,1410.0,CDI,ct_1,P,OZ,524b,tr_5,51,16825,O,EMP1.6,
77813,77320,TYPEMR|1|2,csp_5_4,dip|1|6,False,29,ACT1.1,Female,A,1764.0,CDI,ct_9,C,MA,543b,tr_4,77,27233,O,EMP1.6,
77816,77320,TYPEMR|4|1,csp_6_5,dip|1|5,False,30,ACT1.1,Male,E,1626.0,CDI,ct_9,C,CL,652a,tr_3,77,21952,O,EMP1.6,CF-117
77817,77320,TYPEMR|1|1,csp_6_3,dip|1|3,False,53,ACT1.1,Male,A,1749.0,CDD,ct_9,C,FZ,632c,tr_1,75,16232,O,EMP1.5,
77819,77320,TYPEMR|4|1,csp_4_6,dip|1|3,False,46,ACT1.1,Male,A,1212.0,CDI,ct_9,C,RZ,462b,tr_6,77,16222,O,EMP1.6,CF-221
77826,77320,TYPEMR|4|1,csp_4_3,dip|1|7,False,47,ACT1.1,Female,E,959.0,CDI,ct_9,C,RZ,431f,tr_6,77,22238,O,EMP1.6,
77827,77320,TYPEMR|4|1,csp_3_4,dip|1|9,False,46,ACT1.1,Female,A,1822.0,AUT,ct_1,C,OZ,341a,tr_6,94,36803,O,EMP1.5,
77828,77321,TYPEMR|3|1,csp_4_7,dip|1|5,False,44,ACT1.1,Male,A,1796.0,CDI,ct_9,C,HZ,478d,tr_5,93,31166,O,EMP1.6,
77829,77321,TYPEMR|1|1,csp_3_3,dip|1|8,False,43,ACT1.1,Male,E,1824.0,CDI,ct_9,C,HZ,333c,tr_5,77,27217,O,EMP1.6,
77831,77322,TYPEMR|4|1,csp_6_4,dip|1|3,False,30,ACT1.1,Male,A,508.0,CDI,ct_9,C,HZ,643a,tr_5,92,4701,O,EMP1.6,
77844,77326,TYPEMR|4|2,csp_6_3,dip|1|3,False,33,ACT1.1,Male,E,1272.0,CDI,ct_6,C,FZ,632f,tr_1,92,15384,O,EMP1.6,
77845,77327,TYPEMR|4|1,csp_3_8,dip|1|8,False,35,ACT1.1,Male,E,1073.0,CDI,ct_9,C,HZ,389b,tr_6,91,30735,O,EMP1.6,CF-111
77851,77327,TYPEMR|4|1,csp_5_4,dip|1|4,True,21,ACT1.1,Male,A,1821.0,APP,ct_9,C,KZ,545b,tr_6,75,20721,A,EMP1.1,CF-245
77870,77333,TYPEMR|4|1,csp_3_8,dip|1|8,False,33,ACT1.1,Male,E,1820.0,CDI,ct_9,C,JC,388c,tr_1,92,39177,O,EMP1.6,
77872,77333,TYPEMR|4|1,csp_3_3,dip|1|8,False,44,ACT1.1,Male,E,2023.0,CDI,ct_9,C,HZ,333c,tr_5,77,33930,O,EMP1.6,
77873,77333,TYPEMR|4|1,csp_4_2,dip|1|7,False,31,ACT1.1,Female,E,1213.0,CDI,ct_8,C,PZ,422c,tr_5,93,12568,O,EMP1.6,
77876,77333,TYPEMR|4|1,csp_6_2,dip|1|4,False,29,ACT1.1,Male,A,2003.0,AUT,ct_2,C,EZ,621f,tr_3,75,25870,O,EMP1.2,
77884,77333,TYPEMR|4|1,csp_6_8,dip|3,False,48,ACT1.1,Male,E,905.0,CDI,ct_9,C,NZ,684a,tr_1,92,8795,O,EMP1.6,
77889,77333,TYPEMR|4|1,csp_4_5,dip|1|6,False,42,ACT1.1,Male,E,1820.0,CDI,ct_9,C,HZ,451a,tr_5,77,18716,O,EMP1.6,
77894,77335,TYPEMR|2|0,csp_4_6,dip|1|6,False,43,ACT1.1,Female,A,1214.0,CDI,ct_9,C,HZ,466c,tr_6,93,22639,O,EMP1.6,
77895,77335,TYPEMR|4|1,csp_5_4,dip|1|7,False,39,ACT1.1,Female,E,1666.0,CDI,ct_9,C,FZ,543b,tr_2,77,20389,O,EMP1.6,
77902,77337,TYPEMR|4|1,csp_5_6,dip|3,False,45,ACT1.1,Female,A,406.0,CDI,,N,SZ,563b,,77,5233,O,EMP1.6,
77910,77337,TYPEMR|4|1,csp_5_2,dip|1|1,False,68,ACT1.1,Female,E,667.0,CDI,ct_8,P,QB,526a,tr_5,77,13118,O,EMP1.6,
77911,77337,TYPEMR|4|1,csp_5_2,dip|1|1,False,54,ACT1.1,Female,E,1830.0,CDI,ct_9,C,QA,525d,tr_5,77,20369,O,EMP1.6,
77920,77339,TYPEMR|4|1,csp_6_7,dip|1|3,False,61,ACT1.1,Female,A,289.0,CDI,ct_9,C,HZ,676c,tr_3,77,4136,O,EMP1.6,
77927,77345,TYPEMR|1|2,csp_4_8,dip|1,False,58,ACT1.1,Female,A,1705.0,CDI,ct_9,C,IZ,488b,tr_6,75,27073,O,EMP1.6,
77930,77349,TYPEMR|4|1,csp_3_8,dip|1|8,False,28,ACT1.1,Male,E,1155.0,CDI,ct_9,C,JA,388a,tr_3,75,24296,O,EMP1.6,
77943,77350,TYPEMR|4|1,csp_3_7,dip|1|7,False,38,ACT1.1,Female,E,1820.0,CDI,ct_9,C,GZ,374a,tr_3,77,55994,O,EMP1.6,
77946,77350,TYPEMR|4|1,csp_5_6,dip|1|6,False,44,ACT1.1,Female,A,1441.0,CDI,ct_9,C,SZ,562b,tr_2,94,13082,O,EMP1.6,
77958,77352,TYPEMR|3|2,csp_5_2,dip|1|3,False,42,ACT1.1,Female,A,339.0,CDI,ct_8,C,QB,525d,tr_3,77,3362,O,EMP1.6,
77964,77357,TYPEMR|4|2,csp_6_8,dip|2,False,55,ACT1.1,Male,A,579.0,CDI,ct_9,C,FZ,681b,tr_1,77,3098,O,EMP1.6,
77969,77358,TYPEMR|4|1,csp_3_7,dip|1|4,False,52,ACT1.1,Female,E,1820.0,CDI,ct_9,C,PZ,372b,tr_6,78,41796,O,EMP1.6,
77979,77368,TYPEMR|4|1,csp_3_7,dip|1|6,False,36,ACT1.1,Male,A,1498.0,CDI,ct_9,C,GZ,374a,tr_5,77,37826,O,EMP1.6,
77983,77371,TYPEMR|4|1,csp_3_4,dip|1|7,False,52,ACT1.1,Male,E,1820.0,CDI,ct_9,C,QA,344a,tr_5,77,54556,O,EMP1.6,
77990,77372,TYPEMR|4|1,csp_3_3,dip|1|6,False,50,ACT1.1,Male,E,1820.0,CDI,ct_1,C,OZ,333e,tr_6,75,47440,O,EMP1.6,
77992,77372,TYPEMR|4|1,csp_5_2,dip|1|5,False,52,ACT1.1,Female,E,1820.0,CDI,ct_9,C,QB,525d,tr_3,77,16070,O,EMP1.6,
77995,77373,TYPEMR|4|1,csp_3_7,dip|1|4,False,59,ACT1.1,Female,E,525.0,CDI,ct_9,C,MC,375a,tr_3,92,11565,O,EMP1.6,
77997,77373,TYPEMR|3|2,csp_5_4,dip|1|7,False,43,ACT1.1,Female,E,1227.0,CDI,ct_9,C,GZ,543h,tr_4,77,19703,O,EMP1.6,
77999,77373,TYPEMR|4|2,csp_5_5,dip|1|5,False,41,ACT1.1,Male,E,1540.0,CDI,ct_9,C,GZ,556a,tr_2,77,46693,O,EMP1.6,
78000,77373,TYPEMR|3|2,csp_5_4,dip|1|5,False,35,ACT1.1,Female,A,1617.0,CDI,ct_9,P,KZ,541d,tr_6,75,36680,O,EMP1.6,
78002,77373,TYPEMR|4|1,csp_6_2,dip|1|5,False,31,ACT1.1,Male,E,2109.0,CDI,ct_9,C,NZ,628a,tr_3,77,34462,O,EMP1.6,
78003,77373,TYPEMR|4|1,csp_4_3,dip|1|7,False,45,ACT1.1,Female,E,910.0,CDI,ct_8,P,QB,434b,tr_2,77,12866,O,EMP1.6,
78007,77373,TYPEMR|4|1,csp_4_8,dip|1|3,False,56,ACT1.1,Male,A,1834.0,CDI,ct_5,C,RZ,486e,tr_6,75,29618,O,EMP1.6,CF-101
78009,77373,TYPEMR|4|1,csp_4_7,dip|1|4,False,57,ACT1.1,Male,A,1655.0,CDI,ct_9,C,FZ,477b,tr_6,91,27987,O,EMP1.6,CF-125
78014,77373,TYPEMR|3|1,csp_6_7,dip|1|5,False,44,ACT1.1,Male,E,1223.0,CDI,ct_9,C,CH,673b,tr_2,77,15418,O,EMP1.6,
78018,77373,TYPEMR|4|1,csp_6_3,dip|1|3,False,50,ACT1.1,Male,A,1089.0,CDI,ct_9,C,RZ,637c,tr_3,95,12714,O,EMP1.6,
78023,77373,TYPEMR|4|1,csp_4_6,dip|1|4,False,44,ACT1.1,Female,E,1547.0,CDI,ct_1,P,OZ,461e,tr_4,77,24105,O,EMP1.6,
78026,77373,TYPEMR|4|2,csp_6_4,dip|1|3,False,47,ACT1.1,Male,E,846.0,CDI,ct_9,C,HZ,641b,tr_5,77,17522,O,EMP1.6,
78036,77373,TYPEMR|3|2,csp_5_6,dip|1|4,False,49,ACT1.1,Female,A,1763.0,CDI,ct_9,C,QB,563b,tr_3,75,19412,O,EMP1.6,CF-117
78040,77373,TYPEMR|4|1,csp_5_3,dip|1|6,False,42,ACT1.1,Female,E,817.0,CDI,ct_9,C,NZ,534a,tr_2,93,6394,O,EMP1.6,
78043,77373,TYPEMR|4|1,csp_4_6,dip|1|3,False,51,ACT1.1,Female,E,1820.0,CDI,ct_9,C,LZ,461d,tr_6,75,28055,O,EMP1.6,
78048,77374,TYPEMR|4|1,csp_4_3,dip|1|4,True,25,ACT1.1,Male,A,1171.0,CDD,ct_8,C,QB,434a,tr_5,91,16024,O,EMP1.5,CF-202
78051,77376,TYPEMR|4|1,csp_5_2,dip|1|3,False,29,ACT1.1,Male,A,1820.0,CDI,ct_8,C,QB,525d,tr_5,77,17663,O,EMP1.6,
78056,77377,TYPEMR|4|1,csp_4_7,dip|3,False,49,ACT1.1,Male,A,1670.0,CDI,ct_9,C,GZ,478c,tr_6,77,22038,O,EMP1.6,
78065,77379,TYPEMR|3|2,csp_3_7,dip|1|8,False,28,ACT1.1,Female,E,1215.0,CDI,ct_9,C,GZ,374a,tr_3,77,33989,O,EMP1.6,
78067,77379,TYPEMR|4|1,csp_5_5,dip|1|4,True,22,ACT1.1,Female,E,1027.0,CDI,ct_9,P,GZ,554f,tr_5,75,13127,O,EMP1.6,
78068,77379,TYPEMR|4|1,csp_3_8,dip|1|3,False,60,ACT1.1,Male,E,1820.0,CDI,ct_9,C,MA,388a,tr_2,92,36981,O,EMP1.6,
78073,77379,TYPEMR|4|1,csp_5_4,dip|1|6,False,36,ACT1.1,Female,E,1557.0,CDI,ct_9,C,CL,543g,tr_6,77,40933,O,EMP1.6,
78074,77379,TYPEMR|4|1,csp_3_8,dip|1|6,False,55,ACT1.1,Male,E,1796.0,CDI,ct_9,C,CG,385a,tr_5,77,52006,O,EMP1.6,
78076,77379,TYPEMR|3|2,csp_5_2,dip|1|2,False,40,ACT1.1,Female,E,1854.0,AUT,ct_2,C,OZ,524c,tr_6,91,20256,O,EMP1.5,
78079,77382,TYPEMR|3|2,csp_4_2,dip|1|7,False,50,ACT1.1,Female,A,1824.0,CDI,ct_5,C,HZ,423b,tr_5,75,54671,O,EMP1.6,CF-219
78084,77382,TYPEMR|4|1,csp_3_8,dip|1|7,False,48,ACT1.1,Male,A,1820.0,CDI,ct_9,C,MA,388a,tr_6,92,46680,O,EMP1.6,
78087,77382,TYPEMR|4|1,csp_5_2,dip|1|3,False,25,ACT1.1,Female,E,1750.0,CDI,ct_8,C,QB,526d,tr_3,77,17454,O,EMP1.6,
