PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target,Nom de la commune,town_type,DEP,community_size,dep_median_inc,sports,Code,Categorie,Nom fédération,Nom catégorie
70247,74074,TYPEMR|4|1,csp_3_3,dip|1|8,False,30,ACT1.1,Female,A,Chevrier,Commune simple,74,633,28120,,,,,
70253,74081,TYPEMR|3|2,csp_8_5,dip|3,True,15,ACT2.2,Female,A,Cluses,Chef-lieu canton,74,17323,28120,CF-256,CF-256,2.0,Fédération Française de twirling bâton,Fédération unisport non olympique
70254,74081,TYPEMR|3|2,csp_8_5,dip|3,True,17,ACT2.2,Female,A,Cluses,Chef-lieu canton,74,17323,28120,,,,,
70275,74082,TYPEMR|3|2,csp_5_6,dip|1|7,False,26,ACT1.2,Female,A,Collonges-sous-Salève,Commune simple,74,4065,28120,,,,,
70277,74083,TYPEMR|1|2,csp_7_2,dip|1,False,74,ACT2.1,Female,A,Combloux,Commune simple,74,2219,28120,,,,,
70278,74083,TYPEMR|4|1,csp_8_4,dip|1|2,True,18,ACT2.2,Female,A,Combloux,Commune simple,74,2219,28120,CF-119,CF-119,1.0,Fédération Française de natation,Fédération unisport olympique
70279,74086,TYPEMR|4|2,csp_8_5,dip|1|3,False,60,ACT2.4,Female,A,Contamine-Sarzin,Commune simple,74,734,28120,,,,,
70281,74087,TYPEMR|4|3,csp_6_5,dip|3,False,35,ACT1.2,Male,A,Contamine-sur-Arve,Commune simple,74,2356,28120,,,,,
70287,74089,TYPEMR|1|2,csp_4_6,dip|1|4,False,56,ACT1.2,Female,A,Cordon,Commune simple,74,1010,28120,CF-121,CF-121,1.0,Fédération Française de ski,Fédération unisport olympique
70290,74090,TYPEMR|1|1,csp_6_3,dip|2,False,67,ACT1.2,Male,A,Cornier,Commune simple,74,1405,28120,CF-125,CF-125,1.0,Fédération Française de tir,Fédération unisport olympique
70297,74094,TYPEMR|4|2,csp_6_8,dip|1|3,False,41,ACT1.1,Male,E,Cranves-Sales,Commune simple,74,7142,28120,,,,,
70298,74094,TYPEMR|4|2,csp_5_3,dip|1|6,False,45,ACT1.1,Male,E,Cranves-Sales,Commune simple,74,7142,28120,,,,,
70301,74094,TYPEMR|4|1,csp_2_2,dip|1|3,False,60,ACT1.1,Male,E,Cranves-Sales,Commune simple,74,7142,28120,,,,,
70304,74094,TYPEMR|4|2,csp_8_4,dip|1|3,True,25,ACT2.2,Female,A,Cranves-Sales,Commune simple,74,7142,28120,,,,,
70306,74096,TYPEMR|4|3,csp_8_4,dip|3,True,17,ACT2.2,Female,A,Cruseilles,Chef-lieu canton,74,4817,28120,CF-109,CF-109,1.0,Fédération Française d'équitation,Fédération unisport olympique
70314,74099,TYPEMR|4|2,csp_5_4,dip|1|4,False,30,ACT1.2,Female,A,Demi-Quartier,Commune simple,74,881,28120,,,,,
70317,74100,TYPEMR|3|2,csp_8_1,dip|1|3,False,21,ACT1.2,Female,A,Desingy,Commune simple,74,810,28120,,,,,
70319,74102,TYPEMR|4|1,csp_8_5,dip|3,True,16,ACT2.2,Male,A,Dingy-Saint-Clair,Commune simple,74,1488,28120,,,,,
70331,74105,TYPEMR|3|2,csp_8_4,dip|3,False,15,ACT2.2,Female,E,Douvaine,Chef-lieu canton,74,6563,28120,CF-221,CF-221,2.0,Fédération Française d'études et sports sous-marins,Fédération unisport non olympique
70339,74108,TYPEMR|4|1,csp_2_1,dip|1|8,False,43,ACT1.1,Female,A,Duingt,Commune simple,74,1015,28120,,,,,
70342,74109,TYPEMR|4|2,csp_8_5,dip|1|3,False,35,ACT2.4,Female,A,Éloise,Commune simple,74,946,28120,,,,,
70345,74112,TYPEMR|4|3,csp_5_3,dip|1|4,False,30,ACT1.2,Male,A,Epagny Metz-Tessy,Commune simple,74,8394,28120,,,,,
70346,74112,TYPEMR|3|2,csp_8_5,dip|3,True,15,ACT2.2,Female,A,Epagny Metz-Tessy,Commune simple,74,8394,28120,,,,,
70367,74119,TYPEMR|1|2,csp_8_6,dip|1|4,False,90,ACT2.4,Female,A,Évian-les-Bains,Chef-lieu canton,74,9359,28120,,,,,
70384,74123,TYPEMR|4|1,csp_8_4,dip|1|3,True,19,ACT2.2,Male,A,Faverges-Seythenex,Chef-lieu canton,74,7836,28120,CF-103,CF-103,1.0,Fédération Française de badminton,Fédération unisport olympique
70393,74123,TYPEMR|4|2,csp_4_8,dip|1|3,False,65,ACT1.1,Male,E,Faverges-Seythenex,Chef-lieu canton,74,7836,28120,,,,,
70399,74123,TYPEMR|4|4,csp_7_2,dip|1|1,False,74,ACT2.1,Female,A,Faverges-Seythenex,Chef-lieu canton,74,7836,28120,,,,,
70405,74127,TYPEMR|1|1,csp_4_2,dip|1|7,False,51,ACT1.1,Male,A,Féternes,Commune simple,74,1476,28120,CF-249,CF-249,2.0,Fédération Française de sauvetage et secourisme,Fédération unisport non olympique
70410,74128,TYPEMR|4|1,csp_6_9,dip|1|2,False,26,ACT1.1,Male,A,Fillinges,Commune simple,74,3604,28120,,,,,
70414,74128,TYPEMR|4|1,csp_5_4,dip|1|3,False,64,ACT1.1,Male,A,Fillinges,Commune simple,74,3604,28120,,,,,
70416,74130,TYPEMR|1|1,csp_8_5,dip|2,False,60,ACT2.5,Male,A,Franclens,Commune simple,74,571,28120,,,,,
70418,74131,TYPEMR|4|3,csp_6_2,dip|1|3,False,28,ACT1.2,Male,A,Frangy,Chef-lieu canton,74,2091,28120,,,,,
70420,74131,TYPEMR|4|3,csp_8_5,dip|3,False,52,ACT2.5,Male,E,Frangy,Chef-lieu canton,74,2091,28120,CF-125,CF-125,1.0,Fédération Française de tir,Fédération unisport olympique
70423,74133,TYPEMR|4|1,csp_8_4,dip|1|3,True,25,ACT2.2,Male,A,Gaillard,Commune simple,74,10179,28120,,,,,
70430,74133,TYPEMR|1|2,csp_5_4,dip|1|5,False,32,ACT1.2,Female,E,Gaillard,Commune simple,74,10179,28120,,,,,
70432,74133,TYPEMR|3|2,csp_4_2,dip|1|8,False,32,ACT1.2,Female,A,Gaillard,Commune simple,74,10179,28120,,,,,
70440,74134,TYPEMR|1|2,csp_4_3,dip|1|8,False,30,ACT1.1,Female,A,Les Gets,Commune simple,74,1242,28120,,,,,
70444,74135,TYPEMR|4|2,csp_8_5,dip|1|4,False,38,ACT2.4,Female,A,Giez,Commune simple,74,533,28120,,,,,
70449,74137,TYPEMR|4|2,csp_4_8,dip|1|6,False,47,ACT1.2,Female,A,Groisy,Commune simple,74,4047,28120,,,,,
70452,74137,TYPEMR|4|2,csp_8_4,dip|1|2,True,15,ACT2.2,Male,A,Groisy,Commune simple,74,4047,28120,,,,,
70457,74138,TYPEMR|4|1,csp_2_1,dip|1|3,False,50,ACT1.1,Female,A,Gruffy,Commune simple,74,1584,28120,,,,,
70459,74140,TYPEMR|4|1,csp_5_3,dip|1|6,False,41,ACT1.1,Male,A,Habère-Poche,Commune simple,74,1502,28120,,,,,
70462,74141,TYPEMR|4|4,csp_8_6,dip|1,False,67,ACT2.4,Female,A,Hauteville-sur-Fier,Commune simple,74,1055,28120,,,,,
70471,74144,TYPEMR|4|2,csp_8_5,dip|1|3,False,28,ACT2.4,Female,A,Jonzier-Épagny,Commune simple,74,847,28120,,,,,
70472,74144,TYPEMR|4|2,csp_8_5,dip|1|3,False,29,ACT2.4,Female,A,Jonzier-Épagny,Commune simple,74,847,28120,,,,,
70473,74145,TYPEMR|4|4,csp_8_6,dip|1|3,False,65,ACT2.1,Female,A,Juvigny,Commune simple,74,642,28120,,,,,
70477,74146,TYPEMR|4|1,csp_5_3,dip|1|3,False,27,ACT1.1,Male,A,Larringes,Commune simple,74,1552,28120,,,,,
70483,74147,TYPEMR|4|3,csp_6_3,dip|1|5,False,51,ACT1.2,Male,E,Lathuile,Commune simple,74,1034,28120,,,,,
70486,74150,TYPEMR|4|4,csp_6_7,dip|1|3,False,26,ACT1.2,Male,A,Loisin,Commune simple,74,1662,28120,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
70494,74153,TYPEMR|3|2,csp_8_5,dip|3,True,16,ACT2.2,Male,A,Lucinges,Commune simple,74,1672,28120,,,,,
70502,74158,TYPEMR|4|2,csp_8_5,dip|1|5,False,40,ACT2.4,Female,A,Machilly,Commune simple,74,1115,28120,CF-123,CF-123,1.0,Fédération Française de tennis,Fédération unisport olympique
70503,74159,TYPEMR|4|4,csp_7_2,dip|1|3,True,84,ACT2.1,Male,A,Magland,Commune simple,74,3308,28120,,,,,
70512,74161,TYPEMR|1|1,csp_6_9,dip|1|3,False,68,ACT1.1,Male,E,Marcellaz-Albanais,Commune simple,74,2010,28120,,,,,
70526,74164,TYPEMR|4|1,csp_8_4,dip|3,True,18,ACT2.2,Male,A,Marignier,Commune simple,74,6557,28120,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
70539,74168,TYPEMR|4|1,csp_2_1,dip|1|3,False,54,ACT1.1,Male,A,Marlioz,Commune simple,74,1064,28120,,,,,
70540,74169,TYPEMR|3|2,csp_2_1,dip|1|3,False,44,ACT1.1,Female,A,Marnaz,Commune simple,74,5758,28120,,,,,
70545,74169,TYPEMR|3|1,csp_8_4,dip|1|2,True,18,ACT2.2,Female,A,Marnaz,Commune simple,74,5758,28120,,,,,
70549,74169,TYPEMR|4|1,csp_3_1,dip|1|8,False,39,ACT1.1,Female,A,Marnaz,Commune simple,74,5758,28120,,,,,
70550,74170,TYPEMR|4|4,csp_8_5,dip|3,False,47,ACT2.5,Male,A,Massingy,Commune simple,74,893,28120,,,,,
70564,74173,TYPEMR|3|2,csp_8_4,dip|1|4,True,20,ACT2.2,Female,A,Megève,Commune simple,74,3153,28120,,,,,
70570,74177,TYPEMR|1|1,csp_4_6,dip|1|7,False,27,ACT1.1,Male,A,Menthonnex-en-Bornes,Commune simple,74,1102,28120,,,,,
70576,74180,TYPEMR|4|1,csp_6_4,dip|1|3,False,21,ACT1.1,Male,A,Messery,Commune simple,74,2200,28120,,,,,
70581,74189,TYPEMR|4|1,csp_3_4,dip|1|9,False,52,ACT1.1,Male,A,Mont-Saxonnex,Commune simple,74,1721,28120,,,,,
70589,74192,TYPEMR|2|0,csp_8_5,dip|3,True,17,ACT2.2,Male,A,Moye,Commune simple,74,1020,28120,,,,,
70594,74196,TYPEMR|1|1,csp_2_1,dip|3,False,34,ACT1.1,Male,A,Nancy-sur-Cluses,Commune simple,74,480,28120,,,,,
70595,74196,TYPEMR|1|1,csp_8_6,dip|1|3,False,84,ACT2.4,Male,A,Nancy-sur-Cluses,Commune simple,74,480,28120,,,,,
70598,74200,TYPEMR|3|2,csp_8_4,dip|1|2,True,17,ACT2.2,Female,A,Neuvecelle,Commune simple,74,3217,28120,,,,,
70614,74208,TYPEMR|4|1,csp_8_4,dip|1|2,True,16,ACT2.2,Male,A,Passy,Commune simple,74,11656,28120,,,,,
70622,74208,TYPEMR|4|4,csp_2_1,dip|1|3,False,31,ACT1.2,Male,A,Passy,Commune simple,74,11656,28120,,,,,
70630,74208,TYPEMR|4|2,csp_8_5,dip|1|5,False,39,ACT2.4,Female,A,Passy,Commune simple,74,11656,28120,,,,,
70634,74210,TYPEMR|1|2,csp_3_3,dip|1|8,False,27,ACT1.1,Female,A,Perrignier,Commune simple,74,1925,28120,,,,,
70637,74211,TYPEMR|4|1,csp_2_2,dip|1|7,False,51,ACT1.1,Female,A,Pers-Jussy,Commune simple,74,3198,28120,,,,,
70638,74211,TYPEMR|4|1,csp_2_2,dip|1|4,False,52,ACT1.1,Female,A,Pers-Jussy,Commune simple,74,3198,28120,,,,,
70642,74212,TYPEMR|4|1,csp_2_2,dip|1|4,True,49,ACT1.1,Male,A,Glières-Val-de-Borne,Commune simple,74,1844,28120,,,,,
70643,74213,TYPEMR|3|2,csp_8_4,dip|1|2,True,20,ACT2.2,Male,A,Poisy,Commune simple,74,8592,28120,CF-221,CF-221,2.0,Fédération Française d'études et sports sous-marins,Fédération unisport non olympique
70645,74213,TYPEMR|4|4,csp_7_1,dip|1|1,False,82,ACT2.1,Female,A,Poisy,Commune simple,74,8592,28120,,,,,
70646,74213,TYPEMR|3|2,csp_8_4,dip|1|2,True,15,ACT2.2,Female,A,Poisy,Commune simple,74,8592,28120,,,,,
70648,74213,TYPEMR|4|4,csp_7_5,dip|1|4,False,82,ACT2.1,Male,E,Poisy,Commune simple,74,8592,28120,,,,,
70653,74218,TYPEMR|1|2,csp_7_1,dip|3,False,100,ACT2.1,Female,A,Publier,Commune simple,74,7554,28120,,,,,
70655,74218,TYPEMR|4|4,csp_7_2,dip|1|3,False,71,ACT2.1,Male,E,Publier,Commune simple,74,7554,28120,CF-125,CF-125,1.0,Fédération Française de tir,Fédération unisport olympique
70658,74218,TYPEMR|4|1,csp_4_3,dip|1|6,False,47,ACT1.1,Male,E,Publier,Commune simple,74,7554,28120,,,,,
70664,74219,TYPEMR|4|1,csp_8_1,dip|1|7,False,24,ACT1.2,Male,A,Quintal,Commune simple,74,1302,28120,,,,,
70666,74220,TYPEMR|4|2,csp_1_1,dip|1|5,False,25,ACT1.1,Male,A,Reignier-Ésery,Chef-lieu canton,74,8268,28120,,,,,
70671,74220,TYPEMR|4|2,csp_8_5,dip|1|6,False,32,ACT2.4,Female,E,Reignier-Ésery,Chef-lieu canton,74,8268,28120,,,,,
70675,74221,TYPEMR|4|1,csp_8_4,dip|1|2,True,17,ACT2.2,Female,A,Le Reposoir,Commune simple,74,557,28120,CF-401,CF-401,4.0,Fédération Française des clubs alpins et de montagne,Fédération multisports affinitaire
70676,74222,TYPEMR|4|3,csp_8_5,dip|1|4,False,56,ACT2.5,Male,E,Reyvroz,Commune simple,74,513,28120,,,,,
70690,74224,TYPEMR|1|1,csp_6_7,dip|3,False,35,ACT1.2,Male,E,La Roche-sur-Foron,Chef-lieu canton,74,11491,28120,,,,,
70699,74225,TYPEMR|4|1,csp_2_1,dip|1|7,False,63,ACT1.1,Male,E,Rumilly,Chef-lieu canton,74,16145,28120,,,,,
70701,74225,TYPEMR|1|2,csp_3_8,dip|1|8,False,64,ACT1.1,Female,A,Rumilly,Chef-lieu canton,74,16145,28120,CF-245,CF-245,2.0,Fédération Française de la randonnée pédestre,Fédération unisport non olympique
70704,74225,TYPEMR|4|4,csp_8_5,dip|1|3,False,57,ACT2.5,Female,A,Rumilly,Chef-lieu canton,74,16145,28120,,,,,
70705,74225,TYPEMR|4|1,csp_5_5,dip|1|4,False,24,ACT1.2,Female,E,Rumilly,Chef-lieu canton,74,16145,28120,,,,,
70722,74225,TYPEMR|3|2,csp_5_3,dip|1|3,False,33,ACT1.2,Male,A,Rumilly,Chef-lieu canton,74,16145,28120,,,,,
70727,74228,TYPEMR|4|1,csp_3_3,dip|1|6,False,36,ACT1.1,Female,E,Saint-Blaise,Commune simple,74,363,28120,,,,,
70740,74234,TYPEMR|4|3,csp_8_4,dip|1|6,True,24,ACT2.2,Male,A,Saint-Ferréol,Commune simple,74,898,28120,,,,,
70745,74236,TYPEMR|1|2,csp_3_1,dip|1|8,False,48,ACT1.1,Female,A,Saint-Gervais-les-Bains,Chef-lieu canton,74,5734,28120,,,,,
70746,74236,TYPEMR|3|1,csp_8_4,dip|1|2,True,16,ACT2.2,Female,A,Saint-Gervais-les-Bains,Chef-lieu canton,74,5734,28120,,,,,
70748,74236,TYPEMR|2|0,csp_8_4,dip|3,True,18,ACT2.2,Male,A,Saint-Gervais-les-Bains,Chef-lieu canton,74,5734,28120,,,,,
70755,74240,TYPEMR|4|1,csp_2_2,dip|1|3,False,53,ACT1.1,Female,A,Saint-Jean-de-Tholome,Commune simple,74,1035,28120,,,,,
70767,74242,TYPEMR|4|4,csp_7_2,dip|1|8,False,73,ACT2.1,Male,E,Saint-Jorioz,Commune simple,74,6208,28120,,,,,
70776,74243,TYPEMR|4|1,csp_4_5,dip|1|4,False,48,ACT1.1,Male,A,Saint-Julien-en-Genevois,Sous-préfecture,74,16125,28120,,,,,
70777,74243,TYPEMR|4|1,csp_6_3,dip|1|5,False,21,ACT1.2,Male,E,Saint-Julien-en-Genevois,Sous-préfecture,74,16125,28120,,,,,
70778,74243,TYPEMR|4|3,csp_4_6,dip|1|2,False,22,ACT1.2,Female,A,Saint-Julien-en-Genevois,Sous-préfecture,74,16125,28120,,,,,
70787,74243,TYPEMR|4|2,csp_8_5,dip|1|3,False,33,ACT2.4,Female,A,Saint-Julien-en-Genevois,Sous-préfecture,74,16125,28120,,,,,
70789,74243,TYPEMR|4|1,csp_8_4,dip|1|2,True,19,ACT2.2,Female,A,Saint-Julien-en-Genevois,Sous-préfecture,74,16125,28120,,,,,
70790,74243,TYPEMR|4|1,csp_8_5,dip|1|2,False,33,ACT2.5,Female,E,Saint-Julien-en-Genevois,Sous-préfecture,74,16125,28120,,,,,
70797,74249,TYPEMR|2|0,csp_8_4,dip|1|5,True,21,ACT2.2,Female,A,Saint-Paul-en-Chablais,Commune simple,74,2570,28120,,,,,
70800,74249,TYPEMR|4|1,csp_8_5,dip|3,True,19,ACT2.2,Male,A,Saint-Paul-en-Chablais,Commune simple,74,2570,28120,CF-115,CF-115,1.0,Fédération Française de handball,Fédération unisport olympique
70803,74250,TYPEMR|3|2,csp_8_4,dip|1|3,True,17,ACT2.2,Female,A,Saint-Pierre-en-Faucigny,Commune simple,74,7230,28120,,,,,
70805,74250,TYPEMR|4|1,csp_4_7,dip|1|4,False,63,ACT1.1,Male,E,Saint-Pierre-en-Faucigny,Commune simple,74,7230,28120,,,,,
70810,74250,TYPEMR|4|4,csp_5_5,dip|1|2,False,37,ACT1.2,Female,A,Saint-Pierre-en-Faucigny,Commune simple,74,7230,28120,,,,,
70830,74256,TYPEMR|4|1,csp_8_4,dip|1|3,True,19,ACT2.2,Female,A,Sallanches,Chef-lieu canton,74,17322,28120,,,,,
70835,74256,TYPEMR|4|3,csp_8_4,dip|1|5,True,18,ACT2.2,Female,A,Sallanches,Chef-lieu canton,74,17322,28120,,,,,
70842,74256,TYPEMR|4|3,csp_7_1,dip|1|3,False,70,ACT2.1,Male,E,Sallanches,Chef-lieu canton,74,17322,28120,,,,,
70843,74256,TYPEMR|4|4,csp_8_6,dip|1|3,False,62,ACT2.5,Male,E,Sallanches,Chef-lieu canton,74,17322,28120,,,,,
70844,74256,TYPEMR|4|2,csp_5_6,dip|3,False,38,ACT1.2,Female,A,Sallanches,Chef-lieu canton,74,17322,28120,,,,,
70852,74256,TYPEMR|4|2,csp_8_5,dip|1|5,False,50,ACT2.4,Female,A,Sallanches,Chef-lieu canton,74,17322,28120,,,,,
70853,74256,TYPEMR|4|1,csp_2_1,dip|3,False,56,ACT1.1,Male,E,Sallanches,Chef-lieu canton,74,17322,28120,,,,,
70855,74256,TYPEMR|4|1,csp_3_1,dip|1|8,False,52,ACT1.1,Male,E,Sallanches,Chef-lieu canton,74,17322,28120,,,,,
70856,74257,TYPEMR|1|2,csp_5_5,dip|1|6,False,41,ACT1.2,Female,A,Sallenôves,Commune simple,74,786,28120,,,,,
70862,74261,TYPEMR|4|1,csp_6_3,dip|1|7,True,33,ACT1.2,Male,A,Saxel,Commune simple,74,492,28120,,,,,
70864,74262,TYPEMR|1|2,csp_7_2,dip|1|1,False,78,ACT2.1,Female,A,Scientrier,Commune simple,74,1169,28120,,,,,
70869,74263,TYPEMR|4|1,csp_8_4,dip|1|2,True,20,ACT2.2,Male,A,Sciez,Commune simple,74,6492,28120,,,,,
70870,74263,TYPEMR|4|4,csp_8_6,dip|1|4,False,84,ACT2.4,Female,A,Sciez,Commune simple,74,6492,28120,,,,,
70872,74263,TYPEMR|4|1,csp_8_4,dip|1|1,True,18,ACT2.2,Male,A,Sciez,Commune simple,74,6492,28120,,,,,
70873,74263,TYPEMR|4|1,csp_8_4,dip|3,True,15,ACT2.2,Male,A,Sciez,Commune simple,74,6492,28120,,,,,
70877,74263,TYPEMR|4|4,csp_4_7,dip|1|3,False,61,ACT1.2,Male,A,Sciez,Commune simple,74,6492,28120,CF-413,CF-413,4.0,Union Française des oeuvres laïques d'éducation physique (UFOLEP),Fédération multisports affinitaire
70881,74264,TYPEMR|4|2,csp_5_6,dip|1|3,False,30,ACT1.2,Female,A,Scionzier,Chef-lieu canton,74,9070,28120,,,,,
70883,74264,TYPEMR|3|2,csp_8_4,dip|1|2,True,21,ACT2.2,Male,A,Scionzier,Chef-lieu canton,74,9070,28120,,,,,
70886,74264,TYPEMR|4|2,csp_3_8,dip|1|8,False,26,ACT1.2,Female,A,Scionzier,Chef-lieu canton,74,9070,28120,,,,,
70890,74264,TYPEMR|4|4,csp_8_4,dip|3,True,19,ACT2.2,Male,A,Scionzier,Chef-lieu canton,74,9070,28120,CF-122,CF-122,1.0,Fédération Française de taekwondo et disciplines associées,Fédération unisport olympique
70898,74267,TYPEMR|4|1,csp_3_1,dip|1|8,False,59,ACT1.1,Male,E,Sevrier,Commune simple,74,4321,28120,,,,,
70899,74267,TYPEMR|4|3,csp_5_4,dip|1|7,False,50,ACT1.2,Male,A,Sevrier,Commune simple,74,4321,28120,,,,,
70920,74276,TYPEMR|4|2,csp_8_5,dip|1|6,False,40,ACT2.4,Female,A,Taninges,Chef-lieu canton,74,3465,28120,,,,,
70927,74278,TYPEMR|4|2,csp_8_5,dip|1|3,False,52,ACT2.4,Female,A,Thyez,Commune simple,74,6480,28120,,,,,
70928,74278,TYPEMR|3|2,csp_8_5,dip|1|3,False,44,ACT2.5,Female,A,Thyez,Commune simple,74,6480,28120,,,,,
70940,74281,TYPEMR|3|2,csp_3_1,dip|1|8,False,48,ACT1.1,Female,A,Thonon-les-Bains,Sous-préfecture,74,36973,28120,CF-102,CF-102,1.0,Fédération Française des sociétés d'aviron,Fédération unisport olympique
70948,74281,TYPEMR|4|2,csp_8_4,dip|1|2,True,15,ACT2.2,Male,A,Thonon-les-Bains,Sous-préfecture,74,36973,28120,,,,,
70956,74281,TYPEMR|4|4,csp_4_6,dip|1|4,False,45,ACT1.2,Female,A,Thonon-les-Bains,Sous-préfecture,74,36973,28120,,,,,
70961,74281,TYPEMR|4|4,csp_8_6,dip|1|1,False,67,ACT2.4,Female,A,Thonon-les-Bains,Sous-préfecture,74,36973,28120,,,,,
70962,74281,TYPEMR|4|4,csp_7_2,dip|1|3,False,74,ACT2.1,Male,E,Thonon-les-Bains,Sous-préfecture,74,36973,28120,,,,,
70972,74281,TYPEMR|1|1,csp_3_3,dip|1|8,False,35,ACT1.1,Male,A,Thonon-les-Bains,Sous-préfecture,74,36973,28120,,,,,
70992,74281,TYPEMR|1|2,csp_5_2,dip|1|4,False,68,ACT1.1,Female,A,Thonon-les-Bains,Sous-préfecture,74,36973,28120,,,,,
71003,74283,TYPEMR|4|1,csp_2_3,dip|1|3,False,62,ACT1.1,Male,E,Thusy,Commune simple,74,1150,28120,,,,,
71007,74287,TYPEMR|4|1,csp_8_4,dip|3,True,16,ACT2.2,Male,A,Vailly,Commune simple,74,934,28120,CF-602,CF-602,6.0,Fédération sportive éducative de l'enseignement catholique (UGSEL),Fédération multisports scolaire ou universitaire
71011,74288,TYPEMR|4|1,csp_3_1,dip|1|8,False,37,ACT1.1,Female,E,Valleiry,Commune simple,74,4995,28120,CF-109,CF-109,1.0,Fédération Française d'équitation,Fédération unisport olympique
71013,74288,TYPEMR|1|1,csp_2_2,dip|1|3,False,70,ACT1.1,Male,A,Valleiry,Commune simple,74,4995,28120,,,,,
71015,74289,TYPEMR|4|1,csp_6_2,dip|1|6,True,20,ACT1.1,Female,E,Vallières-sur-Fier,Commune simple,74,2621,28120,,,,,
71023,74292,TYPEMR|4|4,csp_8_5,dip|1|4,False,57,ACT2.5,Female,A,Vaulx,Commune simple,74,1052,28120,CF-123,CF-123,1.0,Fédération Française de tennis,Fédération unisport olympique
71026,74293,TYPEMR|4|4,csp_8_6,dip|1|1,False,77,ACT2.4,Female,A,Veigy-Foncenex,Commune simple,74,3963,28120,,,,,
71031,74293,TYPEMR|4|3,csp_3_7,dip|1|8,False,29,ACT1.1,Male,A,Veigy-Foncenex,Commune simple,74,3963,28120,,,,,
71032,74293,TYPEMR|3|2,csp_8_4,dip|1|2,True,19,ACT2.2,Female,A,Veigy-Foncenex,Commune simple,74,3963,28120,CF-602,CF-602,6.0,Fédération sportive éducative de l'enseignement catholique (UGSEL),Fédération multisports scolaire ou universitaire
71033,74293,TYPEMR|4|1,csp_8_4,dip|1|2,True,16,ACT2.2,Male,A,Veigy-Foncenex,Commune simple,74,3963,28120,,,,,
71036,74294,TYPEMR|4|2,csp_6_2,dip|1|1,False,40,ACT1.2,Female,A,Verchaix,Commune simple,74,775,28120,CF-121,CF-121,1.0,Fédération Française de ski,Fédération unisport olympique
71041,74298,TYPEMR|4|2,csp_8_5,dip|1|4,False,32,ACT2.4,Female,A,Vétraz-Monthoux,Commune simple,74,9267,28120,,,,,
71043,74298,TYPEMR|4|4,csp_8_4,dip|1|2,True,17,ACT2.2,Male,A,Vétraz-Monthoux,Commune simple,74,9267,28120,,,,,
71044,74298,TYPEMR|4|2,csp_8_5,dip|1|7,False,33,ACT2.5,Female,A,Vétraz-Monthoux,Commune simple,74,9267,28120,,,,,
71045,74298,TYPEMR|4|3,csp_2_2,dip|1|8,False,39,ACT1.2,Male,A,Vétraz-Monthoux,Commune simple,74,9267,28120,,,,,
71049,74298,TYPEMR|4|3,csp_6_7,dip|1|3,False,37,ACT1.2,Male,A,Vétraz-Monthoux,Commune simple,74,9267,28120,,,,,
71056,74298,TYPEMR|4|4,csp_5_6,dip|3,False,47,ACT1.2,Female,A,Vétraz-Monthoux,Commune simple,74,9267,28120,,,,,
71057,74299,TYPEMR|4|4,csp_7_2,dip|1|3,False,88,ACT2.1,Male,E,Veyrier-du-Lac,Commune simple,74,2358,28120,,,,,
71058,74301,TYPEMR|1|2,csp_5_4,dip|1|5,False,62,ACT1.2,Female,E,Villard,Commune simple,74,924,28120,,,,,
71068,74305,TYPEMR|4|2,csp_8_5,dip|1|7,False,35,ACT2.4,Female,E,Ville-la-Grand,Commune simple,74,9169,28120,,,,,
71072,74305,TYPEMR|4|4,csp_8_6,dip|3,False,69,ACT2.4,Female,A,Ville-la-Grand,Commune simple,74,9169,28120,,,,,
71078,74305,TYPEMR|4|2,csp_8_5,dip|1|4,False,43,ACT2.4,Female,A,Ville-la-Grand,Commune simple,74,9169,28120,,,,,
71079,74305,TYPEMR|4|1,csp_4_4,dip|1|9,False,51,ACT1.1,Male,A,Ville-la-Grand,Commune simple,74,9169,28120,CF-125,CF-125,1.0,Fédération Française de tir,Fédération unisport olympique
71087,74306,TYPEMR|4|1,csp_3_1,dip|1|8,False,63,ACT1.1,Male,E,Villy-le-Bouveret,Commune simple,74,611,28120,,,,,
71090,74307,TYPEMR|4|1,csp_1_3,dip|1|5,False,53,ACT1.1,Male,E,Villy-le-Pelloux,Commune simple,74,1005,28120,,,,,
71108,74312,TYPEMR|1|2,csp_8_4,dip|1|3,True,22,ACT2.2,Female,A,Vougy,Commune simple,74,1609,28120,,,,,
71112,75101,TYPEMR|3|2,csp_8_4,dip|1|2,True,16,ACT2.2,Female,A,Paris 1er Arrondissement,Capitale d'état,75,16055,29730,CF-109,CF-109,1.0,Fédération Française d'équitation,Fédération unisport olympique
71115,75101,TYPEMR|4|4,csp_4_6,dip|1|8,False,42,ACT1.2,Male,A,Paris 1er Arrondissement,Capitale d'état,75,16055,29730,,,,,
71122,75101,TYPEMR|4|3,csp_2_2,dip|1|3,False,61,ACT1.1,Female,A,Paris 1er Arrondissement,Capitale d'état,75,16055,29730,,,,,
71129,75101,TYPEMR|4|1,csp_8_4,dip|1|8,True,27,ACT2.2,Male,E,Paris 1er Arrondissement,Capitale d'état,75,16055,29730,CF-123,CF-123,1.0,Fédération Française de tennis,Fédération unisport olympique
