PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target,ECO_SECT,LAST_DEP,Job_dep,job_desc,TYPE_OF_CONTRACT,job_category,Work_condition,company_category,Working_hours,employee_count,LAST_JOB_42,last_emp_type,retirement_age,Retirement_pay,Nom de la commune,town_type,DEP,community_size,dep_median_inc,sports,Code,Categorie,Nom fédération,Nom catégorie,dep_act_rate
69196,73003,TYPEMR|4|4,csp_7_8,dip|3,False,82,ACT2.1,Male,E,RZ,13,13,684a,AUT,O,P,,333.0,,csp_6_8,EMP1.5,60,8881,Grand-Aigueblanche,Commune simple,73,3951,24270,,,,,,73.7
69198,73003,TYPEMR|4|4,csp_7_7,dip|1|1,False,79,ACT2.1,Female,A,NZ,37,37,541d,CDI,O,P,ct_9,469.0,tr_6,csp_5_4,EMP1.6,60,13493,Grand-Aigueblanche,Commune simple,73,3951,24270,,,,,,71.3
69208,73007,TYPEMR|4|4,csp_7_8,dip|1|3,False,85,ACT2.1,Male,E,HZ,93,31,641a,CDI,O,C,ct_9,2200.0,tr_6,csp_6_4,EMP1.6,57,23415,Aiton,Commune simple,73,1701,24270,,,,,,80.0
69210,73008,TYPEMR|4|4,csp_7_8,dip|1|2,False,93,ACT2.1,Male,A,FZ,38,38,633a,CDD,O,P,ct_9,231.0,tr_2,csp_6_3,EMP1.5,66,15364,Aix-les-Bains,Chef-lieu canton,73,31040,24270,,,,,,76.5
69215,73008,TYPEMR|4|4,csp_7_7,dip|1|3,False,65,ACT2.1,Female,A,QB,13,13,526a,CDI,O,P,ct_8,1321.0,tr_2,csp_5_2,EMP1.6,56,11700,Aix-les-Bains,Chef-lieu canton,73,31040,24270,,,,,,73.7
69217,73008,TYPEMR|1|2,csp_7_7,dip|1|1,False,75,ACT2.1,Female,A,TZ,93,93,563c,CDI,O,N,ct_7,974.0,tr_0,csp_5_6,EMP1.6,65,18650,Aix-les-Bains,Chef-lieu canton,73,31040,24270,,,,,,82.5
69230,73008,TYPEMR|4|4,csp_7_7,dip|1|1,False,73,ACT2.1,Male,E,NZ,93,93,534a,CDI,O,C,ct_9,2746.0,tr_3,csp_5_3,EMP1.6,60,23901,Aix-les-Bains,Chef-lieu canton,73,31040,24270,CF-211,CF-211,2.0,Fédération Française du sport boules,Fédération unisport non olympique,82.5
69232,73008,TYPEMR|1|2,csp_7_7,dip|1|1,False,75,ACT2.1,Female,A,HZ,,,521a,CDI,O,C,ct_9,192.0,tr_5,csp_5_2,EMP1.6,59,15293,Aix-les-Bains,Chef-lieu canton,73,31040,24270,,,,,,
69235,73008,TYPEMR|3|2,csp_7_4,dip|1|9,False,66,ACT2.1,Male,A,OZ,65,31,333a,CDI,O,C,,307.0,,csp_3_3,EMP1.6,63,14074,Aix-les-Bains,Chef-lieu canton,73,31040,24270,,,,,,80.0
69241,73008,TYPEMR|3|2,csp_7_7,dip|1|1,False,87,ACT2.1,Female,E,SZ,01,01,562b,CDI,O,C,ct_9,1494.0,tr_1,csp_5_6,EMP1.6,51,13189,Aix-les-Bains,Chef-lieu canton,73,31040,24270,,,,,,79.1
69248,73008,TYPEMR|4|4,csp_7_5,dip|1|7,False,69,ACT2.1,Female,A,OZ,92,93,451e,CDI,O,C,ct_1,1820.0,tr_6,csp_4_5,EMP1.6,63,20480,Aix-les-Bains,Chef-lieu canton,73,31040,24270,,,,,,82.5
69254,73008,TYPEMR|4|4,csp_7_5,dip|1|3,False,82,ACT2.1,Male,E,MA,09,31,479b,CDI,O,C,ct_9,1391.0,tr_1,csp_4_7,EMP1.6,58,25884,Aix-les-Bains,Chef-lieu canton,73,31040,24270,,,,,,80.0
69257,73008,TYPEMR|1|2,csp_7_7,dip|2,False,71,ACT2.1,Female,A,JA,75,75,543b,CDI,O,P,ct_9,1821.0,tr_0,csp_5_4,EMP1.6,65,13054,Aix-les-Bains,Chef-lieu canton,73,31040,24270,,,,,,86.9
69259,73008,TYPEMR|2|0,csp_7_8,dip|1|3,False,64,ACT2.1,Male,E,FZ,94,94,632a,CDI,O,C,ct_9,1470.0,tr_1,csp_6_3,EMP1.6,60,20235,Aix-les-Bains,Chef-lieu canton,73,31040,24270,,,,,,86.1
69274,73010,TYPEMR|4|4,csp_7_7,dip|1|1,False,69,ACT2.1,Female,A,QA,65,65,525d,CDI,O,C,ct_9,2624.0,tr_5,csp_5_2,EMP1.6,65,17327,Entrelacs,Chef-lieu canton,73,6456,24270,CF-101,CF-101,1.0,Fédération Française d'athlétisme,Fédération unisport olympique,62.0
69276,73010,TYPEMR|3|2,csp_7_7,dip|1|3,False,91,ACT2.1,Female,A,QB,31,31,563a,AUT,O,C,ct_2,2616.0,tr_6,csp_5_6,EMP1.5,65,24558,Entrelacs,Chef-lieu canton,73,6456,24270,,,,,,80.0
69279,73010,TYPEMR|4|4,csp_7_7,dip|1|4,False,77,ACT2.1,Female,A,QB,37,37,525d,AUT,X,P,ct_3,1290.0,tr_4,csp_5_2,EMP1.5,60,9886,Entrelacs,Chef-lieu canton,73,6456,24270,,,,,,71.3
69294,73011,TYPEMR|4|4,csp_7_5,dip|1|3,False,67,ACT2.1,Male,E,QA,15,15,431a,AUT,O,C,ct_3,1866.0,tr_6,csp_4_3,EMP1.5,60,28099,Albertville,Sous-préfecture,73,20066,24270,CF-218,CF-218,2.0,Fédération Française de cyclotourisme,Fédération unisport non olympique,62.8
69307,73011,TYPEMR|4|4,csp_7_7,dip|1|1,False,73,ACT2.1,Male,E,QA,13,13,525d,CDI,O,C,ct_9,2347.0,tr_0,csp_5_2,EMP1.6,61,23833,Albertville,Sous-préfecture,73,20066,24270,,,,,,73.7
69323,73015,TYPEMR|1|2,csp_7_7,dip|1|1,False,75,ACT2.1,Female,A,PZ,95,95,543h,CDI,O,C,ct_8,1810.0,tr_4,csp_5_4,EMP1.6,60,13608,Les Allues,Commune simple,73,1903,24270,,,,,,84.4
69333,73025,TYPEMR|1|2,csp_7_7,dip|1|4,False,75,ACT2.1,Female,E,MA,11,11,543g,CDI,O,C,ct_9,1155.0,tr_1,csp_5_4,EMP1.6,63,15616,Avressieux,Commune simple,73,537,24270,,,,,,60.0
69351,73033,TYPEMR|4|4,csp_7_5,dip|1|4,False,68,ACT2.1,Female,A,FZ,17,17,479b,CDI,O,C,ct_9,1820.0,tr_3,csp_4_7,EMP1.6,60,25100,La Bauche,Commune simple,73,499,24270,,,,,,62.3
69355,73039,TYPEMR|4|4,csp_7_5,dip|2,False,72,ACT2.1,Female,A,RZ,75,75,451g,AUT,O,C,ct_2,1819.0,tr_2,csp_4_5,EMP1.5,63,16967,Belmont-Tramonet,Commune simple,73,548,24270,CF-402,CF-402,4.0,Fédération Française d'éducation physique et de gymnastique volontaire,Fédération multisports affinitaire,86.9
69358,73043,TYPEMR|4|2,csp_7_7,dip|2,False,90,ACT2.1,Female,A,QB,75,75,563a,CDI,O,N,ct_7,521.0,tr_0,csp_5_6,EMP1.6,65,8881,La Biolle,Commune simple,73,2816,24270,,,,,,86.9
69360,73043,TYPEMR|4|4,csp_7_7,dip|1|1,False,79,ACT2.1,Female,A,OZ,82,82,524c,CDI,O,P,ct_2,944.0,tr_5,csp_5_2,EMP1.6,60,11188,La Biolle,Commune simple,73,2816,24270,CF-402,CF-402,4.0,Fédération Française d'éducation physique et de gymnastique volontaire,Fédération multisports affinitaire,68.7
69370,73051,TYPEMR|4|4,csp_7_7,dip|1|8,False,89,ACT2.1,Male,A,QA,29,29,526e,CDI,O,C,ct_9,1820.0,tr_2,csp_5_2,EMP1.6,65,12711,Le Bourget-du-Lac,Commune simple,73,5065,24270,,,,,,67.0
69372,73051,TYPEMR|4|4,csp_7_4,dip|1|7,False,83,ACT2.1,Male,A,DZ,38,38,386d,CDI,O,P,ct_9,1613.0,tr_6,csp_3_8,EMP1.6,60,31755,Le Bourget-du-Lac,Commune simple,73,5065,24270,,,,,,76.5
69391,73054,TYPEMR|4|4,csp_7_7,dip|1|1,False,76,ACT2.1,Female,A,OZ,95,95,524c,CDI,O,C,,228.0,,csp_5_2,EMP1.6,64,12552,Bourg-Saint-Maurice,Chef-lieu canton,73,7596,24270,,,,,,84.4
69400,73064,TYPEMR|4|4,csp_7_5,dip|1|3,False,67,ACT2.1,Male,A,SZ,76,76,441a,CDI,O,C,,140.0,,csp_4_4,EMP1.6,60,9840,Challes-les-Eaux,Commune simple,73,5882,24270,CF-222,CF-222,2.0,Fédération Française de football américain,Fédération unisport non olympique,71.9
69406,73065,TYPEMR|4|4,csp_7_7,dip|1|1,False,69,ACT2.1,Female,A,LZ,33,33,564a,CDI,O,C,,240.0,,csp_5_6,EMP1.6,67,17940,Chambéry,Préfecture,73,60478,24270,,,,,,76.4
69409,73065,TYPEMR|4|4,csp_7_7,dip|1|3,False,70,ACT2.1,Female,A,QA,69,69,526a,CDI,O,C,ct_8,2583.0,tr_6,csp_5_2,EMP1.6,60,21081,Chambéry,Préfecture,73,60478,24270,,,,,,79.4
69436,73065,TYPEMR|4|4,csp_7_8,dip|1|3,False,72,ACT2.1,Male,E,HZ,32,31,641a,CDI,O,C,ct_9,2200.0,tr_5,csp_6_4,EMP1.6,60,21866,Chambéry,Préfecture,73,60478,24270,,,,,,80.0
69442,73065,TYPEMR|1|1,csp_7_7,dip|1|3,False,66,ACT2.1,Male,E,QA,95,78,526e,CDI,O,P,ct_9,262.0,tr_5,csp_5_2,EMP1.6,63,15846,Chambéry,Préfecture,73,60478,24270,,,,,,86.9
69449,73065,TYPEMR|4|4,csp_7_8,dip|1|3,False,72,ACT2.1,Male,E,FZ,38,69,623b,CDI,O,C,ct_9,1433.0,tr_6,csp_6_2,EMP1.6,60,24181,Chambéry,Préfecture,73,60478,24270,,,,,,79.4
69453,73065,TYPEMR|1|2,csp_7_5,dip|1|6,False,69,ACT2.1,Female,A,OZ,40,40,451g,AUT,O,P,ct_2,2482.0,tr_1,csp_4_5,EMP1.5,60,20406,Chambéry,Préfecture,73,60478,24270,,,,,,65.1
69456,73065,TYPEMR|1|1,csp_7_8,dip|1|3,False,77,ACT2.1,Male,E,CE,06,06,676a,CDI,O,C,ct_9,2038.0,tr_1,csp_6_7,EMP1.6,60,19714,Chambéry,Préfecture,73,60478,24270,,,,,,72.3
69468,73065,TYPEMR|4|4,csp_7_5,dip|1|4,False,77,ACT2.1,Female,A,HZ,64,64,451a,CDI,O,P,ct_9,856.0,tr_3,csp_4_5,EMP1.6,60,13215,Chambéry,Préfecture,73,60478,24270,,,,,,67.1
69474,73065,TYPEMR|4|1,csp_7_4,dip|2,False,79,ACT2.1,Male,E,CE,47,69,385a,CDI,O,C,ct_9,1868.0,tr_6,csp_3_8,EMP1.6,60,32544,Chambéry,Préfecture,73,60478,24270,,,,,,79.4
69479,73065,TYPEMR|4|4,csp_7_7,dip|1|6,False,67,ACT2.1,Female,A,GZ,26,26,554b,CDI,O,C,ct_6,1083.0,tr_1,csp_5_5,EMP1.6,62,11820,Chambéry,Préfecture,73,60478,24270,,,,,,69.0
69483,73065,TYPEMR|4|4,csp_7_7,dip|1|3,False,70,ACT2.1,Female,A,QB,21,21,563b,CDI,O,N,ct_7,1810.0,tr_1,csp_5_6,EMP1.6,60,11006,Chambéry,Préfecture,73,60478,24270,,,,,,72.2
69488,73067,TYPEMR|4|4,csp_7_8,dip|1|3,False,66,ACT2.1,Male,E,CL,67,67,634b,CDI,O,C,ct_9,1463.0,tr_6,csp_6_3,EMP1.6,55,25115,La Chambre,Chef-lieu canton,73,1173,24270,,,,,,76.6
69489,73069,TYPEMR|4|4,csp_7_7,dip|1|3,False,72,ACT2.1,Female,A,QA,26,26,526a,CDI,O,P,ct_8,1490.0,tr_2,csp_5_2,EMP1.6,60,15161,Chamoux-sur-Gelon,Chef-lieu canton,73,969,24270,,,,,,69.0
69492,73074,TYPEMR|4|4,csp_7_7,dip|1|3,False,76,ACT2.1,Female,A,QA,78,78,526a,CDI,O,C,ct_8,1782.0,tr_6,csp_5_2,EMP1.6,60,18985,La Chapelle,Commune simple,73,341,24270,,,,,,86.9
69496,73078,TYPEMR|4|4,csp_7_7,dip|1|3,False,70,ACT2.1,Female,A,QB,92,92,525d,CDI,O,C,ct_8,1820.0,tr_3,csp_5_2,EMP1.6,60,10336,La Chapelle-Saint-Martin,Commune simple,73,150,24270,,,,,,92.4
69521,73087,TYPEMR|3|1,csp_7_8,dip|1|3,False,61,ACT2.1,Male,A,CH,63,63,626b,CDI,O,C,ct_9,1486.0,tr_6,csp_6_2,EMP1.6,55,24799,Cognin,Chef-lieu canton,73,6543,24270,,,,,,71.0
69545,73121,TYPEMR|1|2,csp_7_5,dip|1|6,False,69,ACT2.1,Female,E,LZ,63,63,461d,CDI,O,C,ct_5,1820.0,tr_6,csp_4_6,EMP1.6,60,25043,Frontenex,Commune simple,73,1977,24270,CF-402,CF-402,4.0,Fédération Française d'éducation physique et de gymnastique volontaire,Fédération multisports affinitaire,71.0
69560,73128,TYPEMR|4|4,csp_7_5,dip|1|4,False,67,ACT2.1,Male,E,GZ,,,462b,CDI,O,C,ct_9,1747.0,tr_4,csp_4_6,EMP1.6,59,25809,Grésy-sur-Aix,Chef-lieu canton,73,4696,24270,,,,,,
69569,73130,TYPEMR|4|4,csp_7_7,dip|1|1,False,88,ACT2.1,Female,A,GZ,14,14,554b,CDD,O,P,ct_6,188.0,tr_0,csp_5_5,EMP1.5,60,10974,Grignon,Commune simple,73,2145,24270,,,,,,69.8
69571,73131,TYPEMR|4|4,csp_7_7,dip|1|1,False,80,ACT2.1,Male,E,GZ,59,94,555a,CDI,O,C,ct_9,1271.0,tr_3,csp_5_5,EMP1.6,60,31725,Hautecour,Commune simple,73,311,24270,,,,,,86.1
69578,73137,TYPEMR|4|4,csp_7_8,dip|1|1,False,76,ACT2.1,Female,A,NZ,39,39,674c,CDD,O,C,ct_8,1820.0,tr_4,csp_6_7,EMP1.5,61,11297,Jacob-Bellecombette,Commune simple,73,4125,24270,,,,,,70.7
69587,73150,TYPEMR|3|2,csp_7_7,dip|1|2,False,90,ACT2.1,Female,E,OZ,95,95,545d,CDI,O,C,ct_8,2044.0,tr_1,csp_5_4,EMP1.6,65,18913,La Plagne Tarentaise,Commune simple,73,3894,24270,,,,,,84.4
69588,73150,TYPEMR|3|1,csp_7_8,dip|1|1,False,80,ACT2.1,Female,E,NZ,38,69,676e,TTP,O,C,ct_9,171.0,tr_2,csp_6_7,EMP1.5,60,22374,La Plagne Tarentaise,Commune simple,73,3894,24270,,,,,,79.4
69590,73150,TYPEMR|4|4,csp_7_7,dip|1|2,False,63,ACT2.1,Female,E,QB,59,59,526d,CDI,O,C,ct_8,1537.0,tr_4,csp_5_2,EMP1.6,60,14607,La Plagne Tarentaise,Commune simple,73,3894,24270,,,,,,74.1
69605,73155,TYPEMR|4|4,csp_7_7,dip|2,False,83,ACT2.1,Female,A,SZ,77,92,563a,CDD,O,P,ct_8,204.0,tr_1,csp_5_6,EMP1.5,58,12714,Méry,Commune simple,73,2055,24270,,,,,,92.4
69609,73157,TYPEMR|1|2,csp_7_5,dip|2,False,76,ACT2.1,Female,A,QB,27,27,435b,CDI,O,C,ct_9,1778.0,tr_4,csp_4_3,EMP1.6,60,15612,Modane,Chef-lieu canton,73,3211,24270,,,,,,73.0
69610,73160,TYPEMR|1|2,csp_7_4,dip|1|3,False,89,ACT2.1,Female,A,PZ,75,93,372d,CDI,O,C,ct_5,453.0,tr_6,csp_3_7,EMP1.6,63,74969,Montagnole,Commune simple,73,1004,24270,,,,,,82.5
69617,73164,TYPEMR|4|4,csp_7_5,dip|1|7,False,69,ACT2.1,Female,A,SZ,31,31,434a,CDI,O,P,ct_8,887.0,tr_6,csp_4_3,EMP1.6,60,17226,Montcel,Commune simple,73,1072,24270,,,,,,80.0
69637,73179,TYPEMR|1|2,csp_7_8,dip|2,False,77,ACT2.1,Female,A,GZ,59,59,635a,CDI,O,C,ct_9,1073.0,tr_2,csp_6_3,EMP1.6,60,15729,La Motte-Servolex,Chef-lieu canton,73,12731,24270,,,,,,74.1
69641,73179,TYPEMR|2|0,csp_7_5,dip|1|4,False,70,ACT2.1,Female,A,MA,38,38,461b,CDI,O,C,ct_9,1159.0,tr_2,csp_4_6,EMP1.6,57,17682,La Motte-Servolex,Chef-lieu canton,73,12731,24270,,,,,,76.5
69643,73179,TYPEMR|4|4,csp_7_4,dip|1|6,False,67,ACT2.1,Male,E,CG,84,74,387b,CDI,O,C,ct_9,1540.0,tr_5,csp_3_8,EMP1.6,56,33368,La Motte-Servolex,Chef-lieu canton,73,12731,24270,,,,,,83.7
69646,73181,TYPEMR|4|4,csp_7_5,dip|1|4,False,68,ACT2.1,Female,A,RZ,60,60,435b,CDI,O,P,ct_8,282.0,tr_1,csp_4_3,EMP1.6,65,18754,Moûtiers,Chef-lieu canton,73,3954,24270,,,,,,76.7
69651,73182,TYPEMR|4|4,csp_7_7,dip|2,False,74,ACT2.1,Female,A,IZ,78,78,561c,CDI,O,P,ct_9,392.0,tr_2,csp_5_6,EMP1.6,60,13950,Mouxy,Commune simple,73,2295,24270,,,,,,86.9
69657,73187,TYPEMR|1|2,csp_7_7,dip|1|3,False,101,ACT2.1,Female,A,CA,47,33,554a,CDI,O,P,ct_6,556.0,tr_1,csp_5_5,EMP1.6,65,12337,La Léchère,Commune simple,73,2691,24270,,,,,,76.4
69662,73190,TYPEMR|1|2,csp_7_7,dip|1|3,False,74,ACT2.1,Female,A,OZ,64,64,524c,CDI,O,C,,138.0,,csp_5_2,EMP1.6,65,11048,Notre-Dame-du-Pré,Commune simple,73,253,24270,CF-404,CF-404,4.0,Fédération Française de la retraite sportive,Fédération multisports affinitaire,67.1
69670,73208,TYPEMR|4|4,csp_7_5,dip|1|4,False,67,ACT2.1,Male,E,QA,,,488a,CDI,O,C,ct_9,1820.0,tr_5,csp_4_8,EMP1.6,65,25433,Pugny-Chatenod,Commune simple,73,990,24270,,,,,,
69671,73208,TYPEMR|4|4,csp_7_7,dip|1|2,False,83,ACT2.1,Male,E,NZ,16,44,534a,CDI,O,C,ct_9,1772.0,tr_5,csp_5_3,EMP1.6,61,15012,Pugny-Chatenod,Commune simple,73,990,24270,,,,,,76.6
69680,73213,TYPEMR|4|3,csp_7_5,dip|1|6,False,62,ACT2.1,Male,E,GZ,13,92,463c,CDI,O,N,ct_9,1820.0,tr_6,csp_4_6,EMP1.6,60,34949,La Ravoire,Chef-lieu canton,73,9076,24270,CF-123,CF-123,1.0,Fédération Française de tennis,Fédération unisport olympique,92.4
69686,73213,TYPEMR|4|4,csp_7_7,dip|1|1,False,89,ACT2.1,Female,A,QB,42,42,563a,CDI,O,N,ct_7,1303.0,tr_0,csp_5_6,EMP1.6,65,8881,La Ravoire,Chef-lieu canton,73,9076,24270,,,,,,69.2
69697,73219,TYPEMR|4|4,csp_7_7,dip|1|3,False,72,ACT2.1,Female,A,OZ,57,57,522a,AUT,O,C,ct_1,1357.0,tr_4,csp_5_2,EMP1.5,59,19970,Saint-Alban-de-Montbel,Commune simple,73,679,24270,,,,,,62.9
69704,73222,TYPEMR|4|4,csp_7_7,dip|1|3,False,65,ACT2.1,Female,A,KZ,36,36,545c,CDI,O,C,ct_9,1820.0,tr_1,csp_5_4,EMP1.6,55,17089,Saint-Alban-Leysse,Chef-lieu canton,73,6494,24270,CF-109,CF-109,1.0,Fédération Française d'équitation,Fédération unisport olympique,61.8
69707,73222,TYPEMR|1|1,csp_7_8,dip|2,False,77,ACT2.1,Male,A,FZ,77,75,681a,CDD,O,P,ct_9,582.0,tr_2,csp_6_8,EMP1.5,60,13205,Saint-Alban-Leysse,Chef-lieu canton,73,6494,24270,,,,,,86.9
69714,73226,TYPEMR|4|4,csp_7_7,dip|1|1,False,93,ACT2.1,Male,E,GZ,44,44,556a,CDI,O,C,ct_9,1326.0,tr_3,csp_5_5,EMP1.6,60,23677,Saint-Béron,Commune simple,73,1728,24270,,,,,,76.6
69719,73227,TYPEMR|3|1,csp_7_5,dip|1|1,False,94,ACT2.1,Male,A,PZ,95,93,422a,CDI,O,C,ct_1,1820.0,tr_5,csp_4_2,EMP1.6,57,24083,Courchevel,Commune simple,73,2433,24270,,,,,,82.5
69720,73227,TYPEMR|1|2,csp_7_7,dip|1|5,False,72,ACT2.1,Female,E,QB,13,13,525d,CDI,O,C,ct_9,1807.0,tr_4,csp_5_2,EMP1.6,60,13518,Courchevel,Commune simple,73,2433,24270,CF-413,CF-413,4.0,Union Française des oeuvres laïques d'éducation physique (UFOLEP),Fédération multisports affinitaire,73.7
69742,73248,TYPEMR|1|2,csp_7_7,dip|1|4,False,75,ACT2.1,Female,A,CL,85,85,526a,CDI,O,P,ct_9,1651.0,tr_6,csp_5_2,EMP1.6,60,11048,Saint-Jean-de-Maurienne,Sous-préfecture,73,7966,24270,,,,,,66.6
69755,73250,TYPEMR|4|4,csp_7_5,dip|1|7,False,74,ACT2.1,Male,E,MB,84,30,451e,CDI,O,C,ct_1,1820.0,tr_6,csp_4_5,EMP1.6,63,25850,Saint-Julien-Mont-Denis,Commune simple,73,1671,24270,CF-404,CF-404,4.0,Fédération Française de la retraite sportive,Fédération multisports affinitaire,66.2
69759,73255,TYPEMR|2|0,csp_7_5,dip|1|4,False,89,ACT2.1,Female,A,OZ,81,31,467d,CDI,O,P,ct_8,854.0,tr_6,csp_4_6,EMP1.6,65,21450,Sainte-Marie-de-Cuines,Commune simple,73,839,24270,,,,,,80.0
69761,73257,TYPEMR|4|4,csp_7_7,dip|1|3,False,72,ACT2.1,Female,A,QA,56,56,541b,CDI,O,P,,130.0,,csp_5_4,EMP1.6,65,11130,Les Belleville,Commune simple,73,3611,24270,,,,,,64.8
69763,73257,TYPEMR|1|1,csp_7_8,dip|1|1,False,80,ACT2.1,Male,E,FZ,24,24,632d,CDI,O,C,,232.0,,csp_6_3,EMP1.6,53,11889,Les Belleville,Commune simple,73,3611,24270,,,,,,59.2
69776,73263,TYPEMR|4|4,csp_7_5,dip|1|1,False,78,ACT2.1,Male,E,SZ,90,90,441a,AUT,O,C,ct_8,1400.0,tr_3,csp_4_4,EMP1.5,61,12696,Saint-Offenge,Commune simple,73,1167,24270,,,,,,75.4
69777,73267,TYPEMR|1|1,csp_7_7,dip|1|7,False,81,ACT2.1,Male,E,NZ,13,13,534a,CDI,O,C,ct_9,1820.0,tr_6,csp_5_3,EMP1.6,58,16736,Saint-Pancrace,Commune simple,73,307,24270,CF-404,CF-404,4.0,Fédération Française de la retraite sportive,Fédération multisports affinitaire,73.7
69796,73281,TYPEMR|4|4,csp_7_7,dip|1|1,False,76,ACT2.1,Female,A,QB,44,44,524c,AUT,X,P,ct_2,1144.0,tr_5,csp_5_2,EMP1.3,65,9622,Saint-Sulpice,Commune simple,73,767,24270,,,,,,76.6
69799,73284,TYPEMR|4|4,csp_7_7,dip|1|4,False,62,ACT2.1,Male,E,HZ,12,12,543f,CDI,O,P,ct_9,1216.0,tr_3,csp_5_4,EMP1.6,62,24687,Salins-Fontaine,Commune simple,73,1016,24270,,,,,,62.8
69802,73285,TYPEMR|1|2,csp_7_7,dip|1|3,False,68,ACT2.1,Female,A,TZ,06,06,563c,CDI,O,C,,200.0,,csp_5_6,EMP1.6,59,12434,Séez,Commune simple,73,2392,24270,CF-403,CF-403,4.0,Fédération Française sports pour tous,Fédération multisports affinitaire,72.3
69809,73286,TYPEMR|4|4,csp_7_7,dip|1|1,False,79,ACT2.1,Female,A,GZ,49,49,551a,CDI,O,C,ct_9,441.0,tr_4,csp_5_5,EMP1.6,61,18679,Serrières-en-Chautagne,Commune simple,73,1189,24270,,,,,,72.5
69810,73288,TYPEMR|4|4,csp_7_5,dip|3,False,64,ACT2.1,Female,A,HZ,07,07,451a,CDI,O,P,ct_9,1281.0,tr_2,csp_4_5,EMP1.6,60,14667,Sonnaz,Commune simple,73,2048,24270,,,,,,64.7
69814,73290,TYPEMR|1|2,csp_7_7,dip|3,False,90,ACT2.1,Female,A,QB,93,75,543g,CDI,O,C,ct_8,1742.0,tr_4,csp_5_4,EMP1.6,60,14796,Val-Cenis,Commune simple,73,2100,24270,,,,,,86.9
69830,73303,TYPEMR|1|2,csp_7_5,dip|1|6,False,66,ACT2.1,Female,E,GZ,59,59,461c,CDI,O,C,ct_9,1056.0,tr_1,csp_4_6,EMP1.6,64,13221,Ugine,Chef-lieu canton,73,7385,24270,,,,,,74.1
69832,73303,TYPEMR|4|1,csp_7_8,dip|2,False,85,ACT2.1,Male,E,HZ,69,69,641a,CDI,O,C,ct_9,1606.0,tr_2,csp_6_4,EMP1.6,55,22050,Ugine,Chef-lieu canton,73,7385,24270,,,,,,79.4
69840,73308,TYPEMR|4|4,csp_7_7,dip|1|1,False,76,ACT2.1,Female,A,GZ,2B,2B,543b,CDI,O,N,ct_9,1650.0,tr_2,csp_5_4,EMP1.6,60,14899,Venthon,Commune simple,73,611,24270,CF-402,CF-402,4.0,Fédération Française d'éducation physique et de gymnastique volontaire,Fédération multisports affinitaire,67.3
69843,73313,TYPEMR|4|4,csp_7_8,dip|1|1,False,88,ACT2.1,Male,E,CA,51,51,628d,CDI,O,C,ct_9,1914.0,tr_4,csp_6_2,EMP1.6,59,32211,Verthemex,Commune simple,73,231,24270,,,,,,73.6
69866,74002,TYPEMR|4|4,csp_7_7,dip|1|4,False,71,ACT2.1,Female,A,LZ,94,94,564a,CDI,O,C,ct_5,1820.0,tr_5,csp_5_6,EMP1.6,58,14168,Alby-sur-Chéran,Chef-lieu canton,74,2631,28120,,,,,,86.1
69875,74005,TYPEMR|1|2,csp_7_5,dip|1|3,False,72,ACT2.1,Female,A,RZ,62,62,424a,CDI,O,C,,233.0,,csp_4_2,EMP1.6,60,18004,Allinges,Commune simple,74,4806,28120,,,,,,70.6
69878,74005,TYPEMR|4|4,csp_7_8,dip|3,False,85,ACT2.1,Male,A,FZ,69,25,681a,CDD,O,C,ct_6,1262.0,tr_0,csp_6_8,EMP1.5,55,14833,Allinges,Commune simple,74,4806,28120,,,,,,77.7
69909,74010,TYPEMR|1|1,csp_7_8,dip|3,False,64,ACT2.1,Male,E,HZ,77,77,641b,CDI,O,C,ct_9,1820.0,tr_4,csp_6_4,EMP1.6,60,22616,Annecy,Préfecture,74,134101,28120,,,,,,82.6
69937,74010,TYPEMR|1|1,csp_7_8,dip|2,False,84,ACT2.1,Male,A,CA,85,85,625f,CDI,O,C,ct_9,647.0,tr_6,csp_6_2,EMP1.6,56,11889,Annecy,Préfecture,74,134101,28120,,,,,,66.6
69941,74010,TYPEMR|4|4,csp_7_5,dip|1|2,False,76,ACT2.1,Male,E,FZ,44,35,481b,CDI,O,C,ct_9,1498.0,tr_2,csp_4_8,EMP1.6,60,16557,Annecy,Préfecture,74,134101,28120,,,,,,76.1
69952,74010,TYPEMR|4|4,csp_7_7,dip|1|3,False,71,ACT2.1,Female,A,IZ,24,24,561c,CDI,O,P,ct_9,748.0,tr_1,csp_5_6,EMP1.6,60,11296,Annecy,Préfecture,74,134101,28120,CF-402,CF-402,4.0,Fédération Française d'éducation physique et de gymnastique volontaire,Fédération multisports affinitaire,59.2
69963,74010,TYPEMR|4|3,csp_7_4,dip|1|4,False,74,ACT2.1,Male,E,CK,74,74,372d,CDI,O,C,ct_9,1820.0,tr_6,csp_3_7,EMP1.6,60,30927,Annecy,Préfecture,74,134101,28120,,,,,,83.7
69970,74010,TYPEMR|1|2,csp_7_5,dip|1|1,False,94,ACT2.1,Female,A,QB,13,84,434d,CDI,O,C,ct_8,1820.0,tr_3,csp_4_3,EMP1.6,60,16336,Annecy,Préfecture,74,134101,28120,,,,,,67.8
