PRIMARY_KEY,Working_hours,TYPE_OF_CONTRACT,company_category,Work_condition,ECO_SECT,job_desc,employee_count,Job_dep,remuneration,job_category
76739,1517,"CDI","ct_9","C","FZ","632a","tr_3","77",16792,"O"
76741,1619,"CDI","ct_9","P","DZ","462c","tr_6","77",28964,"O"
76747,1820,"CDI","ct_9","C","DZ","485a","tr_6","93",29434,"O"
76748,730,"CDI","ct_9","P","HZ","466a","tr_5","93",15716,"O"
76751,1620,"CDI","ct_9","C","JA","352a","tr_1","77",34085,"O"
76753,1820,"CDI","ct_9","C","LZ","376g","tr_1","77",24793,"O"
76759,1843,"AUT","ct_3","C","QA","526a","tr_6","91",25317,"O"
76762,2099,"AUT","ct_2","C","OZ","523c","tr_6","93",38043,"O"
76767,1601,"CDI","ct_9","C","CM","628g","tr_3","77",16065,"O"
76768,1799,"CDI","ct_8","C","PZ","461f","tr_6","75",28303,"O"
76770,955,"CDI","ct_9","P","KZ","467c","tr_1","93",24831,"O"
76771,1463,"CDI","ct_9","C","FZ","463e","tr_2","77",15381,"O"
76775,1786,"CDI","ct_9","C","MA","372b","tr_0","92",59944,"O"
76776,1766,"CDI","ct_9","C","NZ","534a","tr_2","75",17448,"O"
76777,1870,"CDI","ct_1","C","PZ","422a","tr_4","77",24888,"O"
76781,1820,"CDI","ct_9","C","HZ","333c","tr_6","94",46390,"O"
76793,321,"CDI","ct_9","P","RZ","424a","tr_1","77",6222,"O"
76798,1820,"CDI","ct_9","C","JA","477c","tr_6","75",49755,"O"
76810,1829,"AUT","ct_2","C","OZ","423b","tr_6","77",27193,"O"
76812,3000,"CDI","ct_7","N","QB","563a","tr_1","77",23627,"O"
76813,343,"CDI",NA,"P","OZ","621f",NA,"77",3328,"O"
76816,1586,"CDI","ct_9","C","FZ","682a","tr_1","77",23478,"O"
76828,194,"APP","ct_9","C","JC","478b","tr_1","92",2130,"A"
76832,1720,"CDI","ct_3","P","QA","451h","tr_6","75",26064,"O"
76833,1596,"CDI","ct_9","C","GZ","634c","tr_1","77",25099,"O"
76835,1880,"CDI","ct_9","C","JC","388c","tr_6","93",32238,"O"
76837,152,"CDI",NA,"P","FZ","681b",NA,"67",1020,"O"
76838,2035,"AUT","ct_3","C","QA","431d","tr_6","75",51653,"O"
76841,1016,"AUT","ct_9","N","GZ","463e","tr_6","69",8439,"O"
76842,2122,"CDI","ct_5","C","HZ","641b","tr_6","92",24860,"O"
76849,1723,"CDI","ct_9","C","CC","623d","tr_3","93",17055,"O"
76850,2184,"CDI","ct_9","C","GZ","462b","tr_4","77",25755,"O"
76852,1569,"CDI","ct_9","C","FZ","632f","tr_1","77",26162,"O"
76856,1526,"CDI","ct_9","C","LZ","631a","tr_5","91",18373,"O"
76860,1825,"CDI","ct_9","C","JC","388c","tr_6","92",40900,"O"
76866,1771,"CDI","ct_9","C","QA","431f","tr_4","94",23572,"O"
76869,1094,"CDI","ct_9","C","BZ","671d","tr_3","77",13376,"O"
76870,1846,"CDI","ct_9","C","CM","386e","tr_2","77",34801,"O"
76873,1890,"CDI","ct_9","C","HZ","451a","tr_5","77",23869,"O"
76874,1421,"CDI","ct_9","C","NZ","534a","tr_6","94",13535,"O"
76875,1824,"CDI","ct_5","C","HZ","655a","tr_4","77",20987,"O"
76879,1456,"CDI","ct_9","C","FZ","632j","tr_3","94",21786,"O"
76884,311,"AUT","ct_3","P","QA","431a","tr_6","77",11982,"O"
76886,1173,"CDI","ct_9","P","IZ","561d","tr_1","77",11682,"O"
76889,1601,"CDI","ct_9","C","GZ","462b","tr_5","77",27095,"O"
76891,1056,"CDI","ct_9","P","IZ","561d","tr_1","77",8925,"O"
76895,1820,"CDI","ct_8","C","PZ","341a","tr_4","77",31911,"O"
76899,1835,"CDI","ct_8","C","QB","526a","tr_4","77",21806,"O"
76900,1710,"CDI","ct_9","C","GZ","556a","tr_5","94",23550,"O"
76907,1820,"CDI","ct_9","C","KZ","376d","tr_1","77",58836,"O"
76909,742,"CDI","ct_9","C","NZ","561f","tr_3","77",7551,"O"
76910,1740,"CDI","ct_9","C","QB","525d","tr_3","77",20070,"O"
76921,2376,"CDI","ct_9","C","QB","526a","tr_4","77",25256,"O"
76926,835,"AUT","ct_9","C","IZ","561c","tr_6","75",8394,"X"
76927,1762,"CDI","ct_9","C","FZ","481b","tr_5","77",26538,"O"
76933,2017,"CDI","ct_9","C","GZ","463b","tr_6","92",52994,"O"
76940,1669,"CDI","ct_9","P","NZ","552a","tr_2","77",17417,"O"
76942,987,"CDI","ct_9","C","IZ","468a","tr_3","77",12261,"O"
76947,1571,"CDI","ct_9","P","GZ","551a","tr_4","91",16653,"O"
76951,724,"CDI","ct_9","C","CA","674c","tr_5","77",12634,"O"
76952,409,"CDI","ct_9","C","SZ","643a","tr_4","91",5041,"O"
76953,2021,"CDI","ct_9","C","QA","526e","tr_2","77",18702,"O"
76959,1846,"CDI","ct_9","C","CA","674c","tr_4","77",21807,"O"
76964,1130,"CDI","ct_9","P","SZ","562a","tr_1","92",9712,"O"
76970,712,"CDI",NA,"P","TZ","563c",NA,"94",6276,"O"
76973,1091,"CDD","ct_2","P","OZ","333f","tr_6","91",15490,"O"
76976,1826,"CDI","ct_1","C","OZ","461f","tr_6","93",26773,"O"
76979,1614,"CDI","ct_9","C","QB","563b","tr_3","77",13986,"O"
76987,1820,"CDI","ct_9","C","KZ","376e","tr_5","75",31816,"O"
76988,1764,"CDI","ct_9","C","HZ","543g","tr_1","77",22756,"O"
76990,839,"CDI","ct_9","P","MA","543g","tr_6","75",13945,"O"
76997,1820,"CDI","ct_8","C","PZ","341a","tr_4","77",34746,"O"
77000,1827,"CDI","ct_9","C","CF","475a","tr_5","92",46304,"O"
77002,1219,"CDI","ct_9","C","GZ","554b","tr_1","94",16420,"O"
77003,1884,"CDI","ct_9","P","IZ","636d","tr_2","77",17791,"O"
77008,1135,"CDI","ct_8","C","QB","461f","tr_3","94",15850,"O"
77019,1891,"CDI","ct_9","C","HZ","466c","tr_6","95",32518,"O"
77022,1823,"CDI","ct_7","N","QB","563b","tr_1","77",26772,"O"
77025,1820,"CDI","ct_3","C","QA","525d","tr_6","77",18225,"O"
77030,1684,"CDI","ct_9","C","GZ","543g","tr_1","77",17035,"O"
77033,871,"CDI","ct_9","C","FZ","681b","tr_1","77",8228,"O"
77035,1752,"CDI","ct_8","C","SZ","372d","tr_1","75",31966,"O"
77037,1206,"CDI","ct_9","C","RZ","546b","tr_6","77",17733,"O"
77039,2026,"CDI","ct_9","C","MA","467c","tr_6","94",28886,"O"
77043,1752,"CDI","ct_9","C","QA","433a","tr_1","77",25898,"O"
77058,1820,"CDI","ct_8","C","PZ","341a","tr_4","77",31252,"O"
77070,1867,"CDI","ct_9","C","KZ","467a","tr_1","77",30765,"O"
77075,1066,"CDI","ct_8","P","SZ","434b","tr_1","77",11685,"O"
77079,1795,"CDI","ct_9","C","QA","433a","tr_3","93",31833,"O"
77085,1820,"CDI","ct_9","C","DZ","461b","tr_5","75",47352,"O"
77091,1572,"CDI","ct_9","C","QA","526b","tr_1","91",17368,"O"
77103,1850,"CDI","ct_9","C","HZ","628a","tr_4","77",23965,"O"
77108,1890,"CDI","ct_8","C","QA","526b","tr_2","91",22376,"O"
77109,1946,"CDI","ct_9","C","GZ","462b","tr_1","77",21557,"O"
77110,1782,"CDI","ct_9","C","GZ","551a","tr_5","77",15597,"O"
77117,1757,"CDI","ct_9","C","MA","372a","tr_3","94",36989,"O"
77122,1660,"CDI","ct_9","C","GZ","433d","tr_2","75",22724,"O"
77125,1750,"CDI","ct_9","C","GZ","374c","tr_6","91",49219,"O"
77127,1917,"CDI","ct_9","C","HZ","521a","tr_6","77",16503,"O"
77138,1611,"CDI","ct_9","C","CH","374d","tr_3","91",30034,"O"
77142,320,"CDD","ct_9","C","IZ","561d","tr_1","77",3088,"O"
77144,1715,"CDI","ct_8","C","QA","526a","tr_5","91",25927,"O"
77145,1819,"CDI","ct_1","C","RZ","523c","tr_6","75",25955,"O"
77153,1590,"CDI","ct_9","C","CI","473c","tr_6","91",52464,"O"
77176,2005,"CDI","ct_9","C","GZ","461b","tr_3","77",37727,"O"
77180,1333,"CDI","ct_9","P","GZ","554f","tr_1","94",18807,"O"
77182,1709,"CDI","ct_8","C","QB","526a","tr_4","77",25435,"O"
77185,1773,"CDI","ct_4","C","PZ","422c","tr_5","93",35243,"O"
77188,1820,"CDI","ct_9","C","QB","431a","tr_3","77",49824,"O"
77191,1036,"CDI","ct_9","P","GZ","554d","tr_4","77",10449,"O"
77192,1872,"CDI","ct_9","C","CG","543f","tr_1","10",47981,"O"
77199,801,"CDI","ct_9","C","HZ","466c","tr_3","77",5603,"O"
77205,637,"CDI","ct_9","C","IZ","561d","tr_4","75",4248,"O"
77206,917,"CDI","ct_9","C","CM","477a","tr_3","77",23045,"O"
77207,2084,"CDI","ct_1","C","OZ","461b","tr_2","75",16074,"O"
77230,485,"CDI","ct_3","P","QA","344a","tr_6","77",10393,"O"
77231,1745,"CDD","ct_8","C","QB","525d","tr_5","77",19448,"O"
77232,1619,"CDI","ct_9","C","JC","388b","tr_3","77",44552,"O"
77235,484,"CDI","ct_9","P","QB","563b","tr_4","77",3136,"O"
77239,1601,"CDI","ct_9","C","PZ","423a","tr_3","75",17339,"O"
77245,1843,"CDI","ct_9","C","FZ","472c","tr_3","77",34312,"O"
77251,207,"CDI","ct_9","C","IZ","636d","tr_1","91",2353,"O"
77256,1477,"CDI","ct_9","C","SZ","562b","tr_1","77",13585,"O"
77257,493,"CDI",NA,"C","CB","564b",NA,"75",3281,"O"
77260,300,"CDI","ct_2","P","OZ","524c","tr_3","77",3054,"O"
77264,1307,"CDI","ct_9","P","JA","541b","tr_3","77",9945,"O"
77267,1213,"CDI","ct_8","C","PZ","422c","tr_5","93",13836,"O"
77270,1748,"CDI","ct_9","C","KZ","467a","tr_1","77",34375,"O"
77280,1700,"CDI","ct_9","C","QA","526b","tr_1","77",33956,"O"
77281,1514,"CDI","ct_7","N","QB","563b","tr_1","75",12691,"O"
77282,1226,"CDI","ct_9","C","HZ","543h","tr_3","77",6363,"O"
77283,1050,"AUT","ct_1","C","OZ","532a","tr_6","36",7143,"O"
77284,2624,"CDI","ct_2","P","OZ","525c","tr_6","77",43039,"O"
77286,2178,"CDI","ct_9","C","CH","623f","tr_2","94",49108,"O"
77287,1820,"CDI","ct_9","C","QA","542a","tr_4","94",25754,"O"
77288,306,"CDI","ct_9","C","FZ","681b","tr_2","93",2196,"O"
77289,1757,"CDI","ct_8","C","PZ","461b","tr_3","93",28731,"O"
77293,1288,"CDI","ct_9","C","FZ","681a","tr_1","77",8566,"O"
77297,1824,"CDI","ct_5","C","HZ","389a","tr_6","75",53553,"O"
77303,626,"CDI","ct_9","P","GZ","553c","tr_3","75",8718,"O"
77304,1774,"CDI","ct_9","C","HZ","373b","tr_6","93",51201,"O"
77305,1820,"CDI","ct_8","C","QB","434f","tr_5","77",22634,"O"
77311,1602,"CDI","ct_9","P","GZ","541b","tr_4","77",15254,"O"
77312,612,"CDI","ct_9","P","GZ","433b","tr_1","77",4122,"O"
77315,1872,"CDI","ct_9","C","MA","543b","tr_3","77",16436,"O"
77330,1766,"CDI","ct_9","C","GZ","462b","tr_3","77",23428,"O"
77333,1782,"CDI","ct_9","C","QB","525d","tr_4","93",22428,"O"
77336,1553,"CDI","ct_2","C","OZ","435b","tr_4","77",12125,"O"
77339,1820,"CDI","ct_9","C","MA","372c","tr_6","94",60651,"O"
77350,1561,"CDI","ct_9","C","GZ","461f","tr_4","75",29033,"O"
77361,2200,"CDI","ct_8","C","QB","431a","tr_2","77",34057,"O"
77363,819,"CDI","ct_9","P","GZ","553c","tr_3","77",8965,"O"
77364,1086,"CDI","ct_9","P","QB","563b","tr_3","77",8719,"O"
77372,1548,"CDI","ct_9","C","IZ","636d","tr_1","77",24965,"O"
77390,907,"CDI","ct_8","P","PZ","423b","tr_2","77",11807,"O"
77397,1950,"CDI","ct_9","C","CJ","482a","tr_6","77",26990,"O"
77401,1227,"CDI","ct_9","P","GZ","344d","tr_1","77",26824,"O"
77403,1572,"CDI","ct_9","C","FZ","542a","tr_3","94",20313,"O"
77408,1846,"CDI","ct_9","C","HZ","333c","tr_3","75",44521,"O"
77410,1415,"CDI","ct_7","N","TZ","563c","tr_1","77",17040,"O"
77413,1805,"CDI","ct_9","C","KZ","451a","tr_6","93",36054,"O"
77414,1298,"CDI","ct_9","C","FZ","632g","tr_1","91",15585,"O"
77418,1820,"CDI","ct_9","C","MB","388a","tr_2","75",76901,"O"
77423,1635,"CDI","ct_9","C","NZ","684a","tr_1","77",12972,"O"
77436,1134,"CDI","ct_6","C","IZ","636d","tr_1","91",12866,"O"
77439,343,"CDI",NA,"C","TZ","563c",NA,"75",3875,"O"
77440,1652,"CDI","ct_9","C","FZ","681b","tr_5","92",18333,"O"
77441,1827,"CDI","ct_9","C","GZ","551a","tr_5","93",20018,"O"
77443,1092,"CDI","ct_9","C","GZ","543b","tr_3","94",17471,"O"
77444,1771,"CDI","ct_9","C","JB","372b","tr_5","77",53759,"O"
77448,1798,"CDI","ct_9","C","HZ","466b","tr_1","77",51056,"O"
77451,1764,"CDI","ct_9","C","JC","478b","tr_6","95",34636,"O"
77453,1579,"CDI","ct_3","C","QB","525d","tr_5","77",17991,"O"
77458,1746,"TTP","ct_9","C","NZ","652a","tr_5","44",12184,"O"
77468,1900,"CDI","ct_9","C","CM","643a","tr_2","91",14904,"O"
77488,2028,"AUT","ct_2","C","OZ","423b","tr_6","77",20501,"O"
77493,830,"CDI","ct_8","P","QB","563b","tr_4","77",10159,"O"
77498,1820,"CDI","ct_9","C","MA","372b","tr_6","92",29975,"O"
77503,1833,"CDI","ct_9","C","HZ","643a","tr_5","77",15473,"O"
77506,1711,"CDI","ct_9","C","RZ","534a","tr_6","77",18402,"O"
77507,927,"CDI","ct_9","C","MA","543g","tr_5","77",10729,"O"
77509,1820,"CDI","ct_9","C","CM","374d","tr_6","85",59570,"O"
77517,1708,"CDI","ct_9","C","KZ","376c","tr_5","75",44906,"O"
77521,1828,"CDI","ct_8","C","QA","534a","tr_6","77",23209,"O"
77523,1820,"CDI","ct_8","C","QB","435b","tr_1","77",23269,"O"
77527,942,"CDI","ct_9","C","IZ","561b","tr_2","77",11959,"O"
77530,1492,"CDI","ct_9","P","CL","384b","tr_6","77",32876,"O"
77532,164,"CDI",NA,"C","NZ","676c","tr_0","77",1502,"O"
77533,844,"CDI","ct_9","C","IZ","561d","tr_3","75",11542,"O"
77535,952,"CDI","ct_9","C","KZ","467a","tr_5","92",38838,"O"
77543,2076,"CDI","ct_8","C","QA","431f","tr_6","77",37536,"O"
77546,801,"CDI","ct_8","P","QB","424a","tr_4","77",13308,"O"
77548,1813,"CDI","ct_8","C","OZ","523c","tr_2","77",25277,"O"
77551,263,"CDI",NA,"C","NZ","676c","tr_1","77",2301,"O"
77553,1821,"CDI","ct_9","C","MA","382b","tr_0","77",45644,"O"
77558,1822,"CDI","ct_9","C","KZ","467b","tr_6","75",32492,"O"
77580,3000,"CDI","ct_9","C","NZ","534a","tr_6","91",32768,"O"
77581,551,"CDD","ct_9","N","JA","465b","tr_3","75",11629,"O"
77585,2028,"CDI","ct_1","C","PZ","461f","tr_5","91",17844,"O"
77601,1701,"TTP","ct_9","N","NZ","543g","tr_4","75",22483,"O"
77602,2050,"CDI","ct_9","C","GZ","674a","tr_1","77",21201,"O"
77603,1704,"CDI","ct_9","C","LZ","541d","tr_6","92",17037,"O"
77608,1820,"CDI","ct_9","C","NZ","534a","tr_3","77",17378,"O"
77613,357,"CDD","ct_9","C","HZ","461b","tr_3","77",3760,"O"
77616,2011,"CDI","ct_9","P","GZ","551a","tr_4","77",18261,"O"
77621,1795,"CDI","ct_9","C","KZ","545b","tr_1","77",33219,"O"
77624,228,"CDI",NA,"C","TZ","563c",NA,"77",3618,"O"
77634,1344,"CDI","ct_9","C","FZ","681b","tr_3","94",11262,"O"
77635,1888,"CDI","ct_9","C","LZ","461f","tr_5","77",22265,"O"
77636,1305,"CDI","ct_9","C","GZ","554e","tr_3","77",22181,"O"
77639,343,"CDD","ct_9","P","GZ","554e","tr_0","77",3360,"O"
77641,126,"CDD","ct_9","C","NZ","684a","tr_6","91",1077,"O"
77642,1184,"APP","ct_9","C","RZ","564b","tr_6","77",7052,"A"
77647,1799,"CDI","ct_8","C","QA","525d","tr_6","75",20173,"O"
77658,1213,"CDI","ct_8","C","PZ","422c","tr_5","93",13991,"O"
77662,1542,"CDI","ct_9","C","GZ","553c","tr_1","75",14385,"O"
77663,1669,"CDI","ct_9","C","MA","388a","tr_6","75",27971,"O"
77665,1919,"CDI","ct_9","C","CE","475a","tr_4","91",22790,"O"
77672,1516,"AUT","ct_3","C","QA","344c","tr_6","77",25709,"O"
77675,1722,"CDI","ct_9","C","GZ","542a","tr_6","93",32150,"O"
77682,990,"CDD","ct_9","C","CE","543g","tr_5","77",15126,"O"
77683,1799,"CDI","ct_9","C","CM","383c","tr_3","94",48896,"O"
77690,2002,"CDI","ct_9","C","JC","388c","tr_6","92",47730,"O"
77693,178,"CDI","ct_9","P","NZ","684a","tr_4","77",1665,"O"
77698,1771,"CDI","ct_9","C","FZ","632j","tr_1","92",13312,"O"
77699,3000,"CDI","ct_9","C","NZ","534a","tr_6","93",45145,"O"
77700,1560,"CDI","ct_9","C","KZ","461e","tr_2","77",18092,"O"
77714,1820,"AUT","ct_2","C","QB","523c","tr_5","75",23646,"O"
77717,1674,"CDI","ct_9","C","NZ","485a","tr_4","93",20726,"O"
77718,2378,"CDI","ct_9","C","NZ","534a","tr_5","77",22676,"O"
77721,1450,"CDI","ct_9","P","GZ","551a","tr_2","77",11080,"O"
77724,280,"CDI",NA,"P","FZ","632a",NA,"77",2289,"O"
77727,1018,"CDI","ct_9","C","IZ","561b","tr_1","75",6147,"O"
77728,1592,"CDI","ct_9","P","CH","474c","tr_2","77",25206,"O"
77730,1820,"CDI","ct_9","C","GZ","462a","tr_2","77",42615,"O"
77732,586,"CDI","ct_9","C","RZ","553c","tr_6","77",7457,"O"
77739,1619,"CDI","ct_5","C","HZ","466c","tr_5","94",32608,"O"
77745,1275,"CDI","ct_9","C","CB","485b","tr_3","77",23046,"O"
77746,1914,"CDI","ct_8","C","QB","526a","tr_4","77",23164,"O"
77749,492,"CDI","ct_4","P","OZ","333e","tr_6","75",19355,"O"
77758,1530,"CDI","ct_9","C","NZ","684a","tr_5","95",16930,"O"
77759,1712,"CDD","ct_3","C","QA","525d","tr_6","94",14951,"O"
77761,152,"CDI",NA,"C","KZ","467a",NA,"94",1297,"O"
77764,1820,"CDI","ct_9","C","KZ","467a","tr_3","77",47083,"O"
77768,1944,"CDI","ct_9","C","NZ","534a","tr_5","94",27333,"O"
77771,1703,"CDI","ct_9","C","GZ","634c","tr_3","77",22935,"O"
77773,1820,"CDI","ct_8","C","QB","423b","tr_3","77",28811,"O"
77775,1621,"CDI","ct_9","C","QA","526b","tr_2","93",37761,"O"
77778,1917,"CDI","ct_9","C","GZ","551a","tr_6","94",19530,"O"
77782,1339,"CDI","ct_9","C","KZ","526b","tr_3","77",51456,"O"
77785,1834,"CDI","ct_9","C","NZ","462c","tr_5","92",35998,"O"
77789,1274,"CDI","ct_1","P","OZ","524b","tr_6","75",15573,"O"
77791,1933,"CDI","ct_9","C","HZ","466c","tr_5","77",32205,"O"
77799,2200,"CDI","ct_9","C","CK","474b","tr_4","77",34972,"O"
77801,1724,"CDI",NA,"C","QB","563b",NA,"77",20452,"O"
77806,1410,"CDI","ct_1","P","OZ","524b","tr_5","51",16825,"O"
77813,1764,"CDI","ct_9","C","MA","543b","tr_4","77",27233,"O"
77816,1626,"CDI","ct_9","C","CL","652a","tr_3","77",21952,"O"
77817,1749,"CDD","ct_9","C","FZ","632c","tr_1","75",16232,"O"
77819,1212,"CDI","ct_9","C","RZ","462b","tr_6","77",16222,"O"
77826,959,"CDI","ct_9","C","RZ","431f","tr_6","77",22238,"O"
77827,1822,"AUT","ct_1","C","OZ","341a","tr_6","94",36803,"O"
77828,1796,"CDI","ct_9","C","HZ","478d","tr_5","93",31166,"O"
77829,1824,"CDI","ct_9","C","HZ","333c","tr_5","77",27217,"O"
77831,508,"CDI","ct_9","C","HZ","643a","tr_5","92",4701,"O"
77844,1272,"CDI","ct_6","C","FZ","632f","tr_1","92",15384,"O"
77845,1073,"CDI","ct_9","C","HZ","389b","tr_6","91",30735,"O"
77851,1821,"APP","ct_9","C","KZ","545b","tr_6","75",20721,"A"
77870,1820,"CDI","ct_9","C","JC","388c","tr_1","92",39177,"O"
77872,2023,"CDI","ct_9","C","HZ","333c","tr_5","77",33930,"O"
77873,1213,"CDI","ct_8","C","PZ","422c","tr_5","93",12568,"O"
77876,2003,"AUT","ct_2","C","EZ","621f","tr_3","75",25870,"O"
77884,905,"CDI","ct_9","C","NZ","684a","tr_1","92",8795,"O"
77889,1820,"CDI","ct_9","C","HZ","451a","tr_5","77",18716,"O"
77894,1214,"CDI","ct_9","C","HZ","466c","tr_6","93",22639,"O"
77895,1666,"CDI","ct_9","C","FZ","543b","tr_2","77",20389,"O"
77902,406,"CDI",NA,"N","SZ","563b",NA,"77",5233,"O"
77910,667,"CDI","ct_8","P","QB","526a","tr_5","77",13118,"O"
77911,1830,"CDI","ct_9","C","QA","525d","tr_5","77",20369,"O"
77920,289,"CDI","ct_9","C","HZ","676c","tr_3","77",4136,"O"
77927,1705,"CDI","ct_9","C","IZ","488b","tr_6","75",27073,"O"
77930,1155,"CDI","ct_9","C","JA","388a","tr_3","75",24296,"O"
77943,1820,"CDI","ct_9","C","GZ","374a","tr_3","77",55994,"O"
77946,1441,"CDI","ct_9","C","SZ","562b","tr_2","94",13082,"O"
77958,339,"CDI","ct_8","C","QB","525d","tr_3","77",3362,"O"
77964,579,"CDI","ct_9","C","FZ","681b","tr_1","77",3098,"O"
77969,1820,"CDI","ct_9","C","PZ","372b","tr_6","78",41796,"O"
77979,1498,"CDI","ct_9","C","GZ","374a","tr_5","77",37826,"O"
77983,1820,"CDI","ct_9","C","QA","344a","tr_5","77",54556,"O"
77990,1820,"CDI","ct_1","C","OZ","333e","tr_6","75",47440,"O"
77992,1820,"CDI","ct_9","C","QB","525d","tr_3","77",16070,"O"
77995,525,"CDI","ct_9","C","MC","375a","tr_3","92",11565,"O"
77997,1227,"CDI","ct_9","C","GZ","543h","tr_4","77",19703,"O"
77999,1540,"CDI","ct_9","C","GZ","556a","tr_2","77",46693,"O"
78000,1617,"CDI","ct_9","P","KZ","541d","tr_6","75",36680,"O"
78002,2109,"CDI","ct_9","C","NZ","628a","tr_3","77",34462,"O"
78003,910,"CDI","ct_8","P","QB","434b","tr_2","77",12866,"O"
78007,1834,"CDI","ct_5","C","RZ","486e","tr_6","75",29618,"O"
78009,1655,"CDI","ct_9","C","FZ","477b","tr_6","91",27987,"O"
78014,1223,"CDI","ct_9","C","CH","673b","tr_2","77",15418,"O"
78018,1089,"CDI","ct_9","C","RZ","637c","tr_3","95",12714,"O"
78023,1547,"CDI","ct_1","P","OZ","461e","tr_4","77",24105,"O"
78026,846,"CDI","ct_9","C","HZ","641b","tr_5","77",17522,"O"
78036,1763,"CDI","ct_9","C","QB","563b","tr_3","75",19412,"O"
78040,817,"CDI","ct_9","C","NZ","534a","tr_2","93",6394,"O"
78043,1820,"CDI","ct_9","C","LZ","461d","tr_6","75",28055,"O"
78048,1171,"CDD","ct_8","C","QB","434a","tr_5","91",16024,"O"
78051,1820,"CDI","ct_8","C","QB","525d","tr_5","77",17663,"O"
78056,1670,"CDI","ct_9","C","GZ","478c","tr_6","77",22038,"O"
78065,1215,"CDI","ct_9","C","GZ","374a","tr_3","77",33989,"O"
78067,1027,"CDI","ct_9","P","GZ","554f","tr_5","75",13127,"O"
78068,1820,"CDI","ct_9","C","MA","388a","tr_2","92",36981,"O"
78073,1557,"CDI","ct_9","C","CL","543g","tr_6","77",40933,"O"
78074,1796,"CDI","ct_9","C","CG","385a","tr_5","77",52006,"O"
78076,1854,"AUT","ct_2","C","OZ","524c","tr_6","91",20256,"O"
78079,1824,"CDI","ct_5","C","HZ","423b","tr_5","75",54671,"O"
78084,1820,"CDI","ct_9","C","MA","388a","tr_6","92",46680,"O"
78087,1750,"CDI","ct_8","C","QB","526d","tr_3","77",17454,"O"
78099,926,"AUT","ct_9","C","MA","372b","tr_6","75",6576,"X"
78108,1111,"CDI","ct_9","C","MA","388d","tr_6","75",18341,"O"
78109,1579,"CDI","ct_9","C","GZ","479b","tr_5","95",27538,"O"
78117,828,"CDI","ct_9","P","RZ","561e","tr_6","77",10177,"O"
78119,1095,"CDI","ct_9","P","GZ","551a","tr_3","77",13182,"O"
78120,1824,"CDI","ct_5","C","HZ","466c","tr_6","93",30680,"O"
78128,1820,"CDI","ct_1","C","PZ","451e","tr_4","77",23503,"O"
78138,1820,"CDI","ct_9","C","KZ","467b","tr_6","77",26584,"O"
78144,411,"CDI","ct_9","C","QA","431f","tr_5","77",6025,"O"
78154,1617,"CDI","ct_9","P","KZ","372a","tr_6","94",44544,"O"
78155,449,"CDD","ct_9","C","GZ","552a","tr_4","77",4010,"O"
78157,1164,"CDI","ct_9","C","HZ","546d","tr_6","93",16221,"O"
78165,127,"AUT",NA,"C","NZ","676c","tr_4","77",1266,"O"
78169,1883,"AUT","ct_8","C","QB","526d","tr_4","93",23396,"X"
78174,1563,"CDI","ct_9","C","PZ","423b","tr_1","77",27091,"O"
78175,1820,"CDI","ct_9","C","JC","388c","tr_6","92",51540,"O"
78179,1903,"CDI","ct_9","C","NZ","684a","tr_3","77",17484,"O"
78185,1820,"CDI","ct_8","C","PZ","341a","tr_4","77",31453,"O"
78186,1820,"CDI","ct_8","C","QB","526a","tr_4","75",25986,"O"
78191,657,"CDI","ct_9","C","HZ","372a","tr_5","77",18616,"O"
78201,1248,"CDI","ct_9","P","NZ","534a","tr_2","93",10443,"O"
78206,1778,"AUT","ct_8","C","QB","676e","tr_5","94",9511,"O"
78207,1484,"CDI","ct_9","C","HZ","477b","tr_6","94",48805,"O"
78210,1780,"APP","ct_9","C","KZ","467a","tr_3","77",17893,"A"
78211,1665,"CDI","ct_9","C","HZ","641b","tr_4","77",23705,"O"
78212,1834,"CDI","ct_9","C","CA","487b","tr_6","92",30106,"O"
78216,1472,"CDI","ct_9","C","NZ","534a","tr_1","77",17423,"O"
78227,1797,"CDI","ct_8","C","PZ","461b","tr_1","75",35620,"O"
78231,1596,"CDI","ct_9","C","HZ","466c","tr_6","93",27108,"O"
78234,1646,"CDI","ct_9","C","GZ","486d","tr_3","94",19950,"O"
78237,1249,"CDI","ct_9","C","RZ","561b","tr_6","77",17613,"O"
78241,1829,"CDI","ct_9","C","QB","526a","tr_3","77",22230,"O"
78248,1590,"CDI","ct_9","C","CI","473c","tr_6","91",55610,"O"
78250,1863,"CDI","ct_9","C","GZ","463c","tr_2","77",36422,"O"
78255,1855,"CDI","ct_9","C","GZ","431a","tr_2","92",28754,"O"
78261,1309,"CDI","ct_9","C","JC","380a","tr_6","75",53044,"O"
78262,1168,"CDI","ct_9","C","IZ","636d","tr_4","77",15093,"O"
78270,223,"CDI",NA,"C","IZ","561c",NA,"77",1986,"O"
78275,1478,"CDD","ct_1","P","OZ","422e","tr_6","77",12272,"O"
78276,1358,"CDI","ct_9","C","RZ","466a","tr_6","77",18669,"O"
78284,1640,"CDI","ct_9","C","QB","525d","tr_3","77",21068,"O"
78289,650,"CDI","ct_9","C","KZ","545b","tr_6","93",9491,"O"
78303,1821,"CDI","ct_9","C","GZ","543h","tr_0","93",34406,"O"
78309,1200,"CDI","ct_9","C","NZ","481b","tr_5","77",34744,"O"
