PRIMARY_KEY,ECO_SECT,LAST_DEP,Job_dep,job_desc,TYPE_OF_CONTRACT,job_category,Work_condition,company_category,Working_hours,employee_count
76657,"QB","53","44","525d","CDI","O","P","ct_8",925,"tr_3"
76661,"SZ","06","06","636d","CDI","O","C","ct_8",1204,"tr_3"
76667,"GZ","30","30","554h","CDI","O","P","ct_9",765,"tr_0"
76670,"GZ","62","62","634d","CDD","O","P","ct_9",192,"tr_1"
76696,"QB","60","60","563a","CDI","O","N","ct_7",383,"tr_1"
76697,"QA","94","94","525d","CDI","O","C","ct_9",1815,"tr_5"
76706,"MA","30","30","542a","CDI","O","P","ct_9",174,"tr_2"
76744,"OZ","61","61","621f","CDI","O","P","ct_2",1591,"tr_4"
76758,"LZ","37","37","564a","CDI","O","C","ct_5",1820,"tr_6"
76784,"QB","71","71","563b","CDI","O","C","ct_8",1820,"tr_3"
76792,"GZ","37","37","373c","CDI","O","C","ct_9",1846,"tr_3"
76803,"NZ","93","75","543b","CDI","O","C","ct_8",796,"tr_2"
76805,"OZ","31","31","451e","CDI","O","C","ct_1",1820,"tr_5"
76818,"FZ","94","94","681a","CDI","O","C","ct_9",1434,"tr_1"
76883,"OZ","13","84","467d","CDI","O","C","ct_8",2020,"tr_6"
76914,"LZ","11","11","463e","CDI","O","C","ct_9",1820,"tr_2"
76946,"CJ","31","31","672a","CDI","O","C","ct_9",1537,"tr_3"
76977,"GZ","06","06","373d","CDI","O","C","ct_9",1606,"tr_3"
76980,"QA","77","77","434b","CDI","O","C","ct_3",1820,"tr_6"
76982,"GZ","85","85","643a","CDI","O","P","ct_9",803,"tr_4"
77020,"CA","69","38","628g","CDI","O","C","ct_9",1820,"tr_6"
77027,"MA","75","75","461e","CDI","O","C","ct_8",1842,"tr_4"
77028,"GZ",NA,NA,"623a","CDI","O","C","ct_9",700,"tr_1"
77050,"PZ","29","29","422a","CDI","O","C","ct_1",1820,"tr_3"
77052,"SZ","10","38","691d","TOA","O","C","ct_8",275,"tr_1"
77054,"CM","21","71","542a","CDI","O","C","ct_9",1844,"tr_2"
77055,"QA","78","78","344a","CDI","O","C","ct_8",1820,"tr_4"
77062,"NZ","06","06","534a","CDI","O","C","ct_9",983,"tr_5"
77073,"QA","38","38","525d","CDD","O","C","ct_9",1390,"tr_4"
77076,"CI","91","94","543g","CDI","O","C","ct_9",1946,"tr_6"
77081,"QB","57","57","526d","CDI","O","C","ct_8",516,"tr_2"
77090,"NZ","13","13","684a","CDI","O","C","ct_9",1066,"tr_5"
77095,"CG","01","01","484b","CDI","O","C","ct_9",1892,"tr_6"
77111,"QB","34","34","643a","CDI","O","N","ct_8",185,"tr_6"
77121,"CL","80","80","676c","CDI","O","C","ct_9",455,"tr_5"
77129,"GZ","93","93","628a","CDI","O","P","ct_9",628,"tr_3"
77132,"QA","38","38","451h","CDI","O","P","ct_3",1357,"tr_6"
77133,"PZ","75","75","373d","CDI","O","C","ct_8",1537,"tr_5"
77147,"FZ","08","51","632e","CDI","O","C","ct_9",1406,"tr_5"
77161,"QB","59","59","373c","CDI","O","C","ct_8",1820,"tr_2"
77163,"GZ","34","34","543b","CDI","O","P","ct_9",1007,"tr_1"
77170,"QB","01","74","434a","CDI","O","C","ct_8",1814,"tr_2"
77172,"JC","69","69","352a","CDI","O","C","ct_9",1820,"tr_3"
77174,"OZ","21","21","545d","CDI","O","C","ct_8",1818,"tr_6"
77178,"CA","50","50","554a","CDI","O","C","ct_9",1978,"tr_1"
77208,"DZ","10","10","653a","CDI","O","C","ct_9",273,"tr_6"
77216,"QB","93","94","563b","CDI","O","N","ct_7",1153,"tr_0"
77225,"OZ","31","31","333e","CDI","O","P","ct_1",1485,"tr_5"
77229,"CE","56","56","625c","CDI","O","P","ct_9",1267,"tr_6"
77242,"QB","34","34","526a","CDI","O","C","ct_8",1927,"tr_3"
77244,"NZ","94","94","534a","CDI","O","C","ct_9",503,"tr_5"
77258,"QA","29","29","526a","CDI","O","C","ct_9",1596,"tr_5"
77306,"OZ","86","86","545d","CDI","O","C","ct_8",1517,"tr_5"
77322,"FZ","44","85","632d","CDI","O","P","ct_9",1228,"tr_2"
77362,"TZ","52","52","563c","CDI","O","C",NA,370,NA
77367,"QB","26","26","431f","CDI","O","P","ct_8",571,"tr_3"
77392,"IZ","13","13","684a","CDI","O","P","ct_9",517,"tr_1"
77395,"SZ","51","51","434b","CDI","O","C","ct_8",1820,"tr_1"
77396,"PZ","13","13","525b","CDI","O","C","ct_8",1870,"tr_4"
77398,"NZ","72","72","534a","CDI","O","C","ct_9",904,"tr_5"
77402,"QB","76","76","525d","CDI","O","C","ct_8",1820,"tr_3"
77405,"KZ","63","30","467c","CDI","O","C","ct_9",1834,"tr_6"
77424,"NZ","69","69","684a","CDI","O","P",NA,233,"tr_4"
77435,"NZ","77","75","684a","CDI","O","P","ct_9",1188,"tr_6"
77446,"CM","65","65","375b","CDI","O","C","ct_9",1729,"tr_3"
77454,"NZ","78","94","684a","CDI","O","C","ct_9",1703,"tr_6"
77457,"QB","48","48","563b","CDI","O","P",NA,272,NA
77466,"KZ","75","75","543g","CDI","O","C","ct_8",1743,"tr_6"
77475,"QA","57","57","432b","CDI","O","C","ct_8",1669,"tr_6"
77482,"TZ","55","55","563c","CDI","O","N","ct_7",1476,"tr_0"
77483,"PZ","30","30","422e","AUT","O","P","ct_1",658,"tr_6"
77499,"FZ","70","25","481a","CDI","O","C","ct_9",1340,"tr_2"
77511,"OZ","69","69","545d","CDI","O","C","ct_8",1865,"tr_6"
77512,"SZ","92","92","435b","CDI","O","P","ct_8",1352,"tr_1"
77560,"CE","17","17","475a","CDI","O","C","ct_9",1841,"tr_3"
77562,"NZ","93","77","684a","CDI","O","C","ct_9",1349,"tr_6"
77568,"QA","34","34","431f","CDI","O","P","ct_8",984,"tr_5"
77576,"QB","51","51","563b","CDI","O","C",NA,638,NA
77579,"CK","56","56","463e","CDI","O","C","ct_9",1827,"tr_2"
77618,"SZ","92","92","424a","CDI","O","P","ct_8",581,"tr_1"
77619,"MA","69","69","473c","CDI","O","C","ct_9",1705,"tr_5"
77637,"PZ","68","68","542a","CDI","O","C","ct_9",1540,"tr_1"
77645,"GZ","85","85","552a","CDI","O","P","ct_9",468,"tr_3"
77652,"HZ","74","74","643a","CDI","O","P","ct_9",637,"tr_4"
77653,"IZ","01","01","561c","CDI","O","P","ct_6",577,"tr_1"
77654,"GZ","68","68","462b","CDI","O","C","ct_9",1669,"tr_2"
77656,"QB","13","13","526a","CDI","O","C","ct_8",1651,"tr_4"
77667,"GZ","94","94","543f","CDI","O","C","ct_9",1209,"tr_0"
77684,"PZ","69","69","341a","CDI","O","C","ct_8",1820,"tr_3"
77688,"HZ","18","18","642a","CDI","O","C","ct_9",1073,"tr_1"
77691,"HZ","76","76","451a","CDI","O","C","ct_9",1821,"tr_3"
77696,"QB","11","11","486e","CDI","O","C","ct_8",1644,"tr_3"
77705,"PZ","50","50","421b","AUT","O","C","ct_2",1820,"tr_2"
77719,"HZ","12","12","526e","CDI","O","C","ct_9",1572,"tr_2"
77720,"OZ","47","47","524c","AUT","X","C","ct_2",1587,"tr_6"
77723,"FZ","78","93","632f","CDI","O","C","ct_9",663,"tr_2"
77767,"QB","13","13","684a","CDI","O","P","ct_8",1058,"tr_3"
77769,"QB","31","31","563b","CDI","O","P","ct_9",699,"tr_5"
77777,"PZ","76","76","341a","CDI","O","C","ct_8",1820,"tr_4"
77779,"QB","86","86","311d","CDI","O","C","ct_8",1819,"tr_4"
77784,"HZ","58","18","643a","CDI","O","C","ct_9",1975,"tr_3"
77808,"HZ","95","75","641a","CDI","O","P","ct_9",1456,"tr_1"
77809,"NZ","71","71","563b","CDI","O","P","ct_6",582,"tr_1"
77818,"GZ","85","85","462b","CDI","O","C","ct_9",1866,"tr_2"
77823,"CH","31","31","673a","CDI","O","C","ct_9",1173,"tr_1"
77832,"TZ","25","25","563c","CDI","O","N","ct_7",1073,"tr_1"
77833,"CL","13","13","462e","CDI","O","C","ct_9",1404,"tr_6"
77837,"NZ","06","06","671c","CDI","O","C",NA,473,"tr_1"
77842,"GZ","21","70","554d","CDD","O","C",NA,413,NA
77849,"CH","63","63","625f","CDI","O","P","ct_9",1723,"tr_2"
77855,"EZ","91","95","621e","CDI","O","C","ct_9",1622,"tr_3"
77859,"HZ","18","18","643a","CDI","O","C","ct_9",2228,"tr_2"
77861,"OZ","57","57","451e","CDI","O","C","ct_1",1820,"tr_2"
77881,"QA","75","75","525d","CDI","O","C","ct_8",1770,"tr_3"
77909,"FZ",NA,NA,"543b","CDI","O","C","ct_9",1768,"tr_1"
77917,"HZ","64","40","642b","CDI","O","C",NA,182,NA
77931,"MC","34","21","553c","CDI","O","C",NA,157,NA
77932,"HZ","84","84","652a","CDI","O","C","ct_9",1685,"tr_1"
77948,"SZ","75","92","543e","CDI","O","C","ct_8",1610,"tr_2"
77949,"MA","94","95","676e","CDI","O","C","ct_9",204,"tr_0"
77950,"GZ","44","44","462c","CDI","O","P","ct_9",834,"tr_1"
77953,"HZ","77","77","641a","CDI","O","C","ct_9",1785,"tr_1"
77970,"GZ","65","32","463c","CDI","O","C","ct_9",1799,"tr_5"
77977,"CE","11","11","475b","CDI","O","P","ct_9",455,"tr_1"
77978,"QA","94","94","543c","CDI","O","C","ct_9",1685,"tr_1"
77982,"PZ","37","37","541c","CDI","O","P","ct_8",1096,"tr_3"
77987,"HZ","91","95","521a","CDI","O","C","ct_9",1400,"tr_6"
77988,"LZ","22","35","526e","CDI","O","C","ct_9",2014,"tr_0"
77994,"FZ","48","48","632e","CDD","O","C","ct_6",1599,"tr_1"
78005,"HZ","95","95","451a","CDI","O","C","ct_9",1820,"tr_4"
78006,"NZ","75","92","372a","CDI","O","P","ct_9",1806,"tr_3"
78020,"NZ","76","76","561f","CDI","O","P","ct_9",774,"tr_3"
78031,"GZ","94","94","541b","CDI","O","P","ct_9",1182,"tr_3"
78032,"PZ","69","69","451e","CDI","O","C","ct_1",1820,"tr_5"
78055,"NZ","59","59","563b","CDI","O","P","ct_9",1386,"tr_4"
78143,"NZ","44","44","684a","CDI","O","P","ct_9",1664,"tr_6"
78172,"NZ","80","80","676c","CDI","O","C","ct_9",1157,"tr_5"
78183,"NZ","91","91","675c","CDI","O","C","ct_9",1210,"tr_4"
78184,"KZ","34","34","467a","CDI","O","P","ct_9",1390,"tr_6"
78236,"IZ","57","57","468b","CDI","O","C","ct_9",2025,"tr_1"
78244,"GZ","69","26","551a","CDI","O","C","ct_9",346,"tr_2"
78251,"JC","69","69","542b","CDI","O","C","ct_9",1820,"tr_4"
78256,"CA","84","84","636d","CDI","O","N","ct_9",1365,"tr_0"
78273,"NZ","84","84","534a","CDI","O","C","ct_9",1552,"tr_3"
78287,"MC","67","67","542a","CDI","O","P","ct_9",1218,"tr_5"
78314,"GZ","26","26","542a","CDI","O","C","ct_9",2028,"tr_4"
78319,"QB","75","75","563b","CDI","O","P","ct_9",209,"tr_4"
78322,"QB","89","89","525d","CDI","O","C","ct_9",1822,"tr_4"
78324,"QB","67","67","563a","CDI","O","N","ct_7",2511,"tr_1"
78332,"CA","77","60","625g","CDI","O","C","ct_9",2014,"tr_5"
78334,"CG","62","62","626b","CDI","O","C","ct_9",1687,"tr_6"
78336,"EZ","71","71","461b","CDI","O","C","ct_9",1858,"tr_3"
78342,"GZ","62","62","676a","CDI","O","P","ct_9",218,"tr_1"
78344,"CA","29","29","674b","CDI","O","C","ct_9",1820,"tr_6"
78369,"NZ","17","17","684a","CDI","O","C","ct_9",2581,"tr_2"
78371,"MA","17","77","461e","CDI","O","P","ct_9",1153,"tr_3"
78378,"TZ","94","75","563c","TTP","O","C",NA,123,NA
78387,"CL","76","76","676a","CDI","O","C","ct_9",1584,"tr_4"
78400,"QB","69","69","434b","CDI","O","P","ct_8",1575,"tr_5"
78408,"QB","59","59","526a","CDI","O","C","ct_9",1820,"tr_4"
78443,"CB","79","79","675a","CDI","O","C","ct_9",1770,"tr_3"
78451,"GZ","94","75","554b","CDI","O","P","ct_9",777,"tr_1"
78469,"QA","06","06","526a","CDI","O","C","ct_9",624,"tr_5"
78480,"NZ","54","54","684a","CDD","O","P","ct_9",783,"tr_6"
78483,"PZ","85","85","431f","CDI","O","P","ct_8",300,"tr_5"
78493,"GZ","78","75","543b","CDI","O","C","ct_9",1820,"tr_1"
78498,"IZ","75","75","543b","CDI","O","C","ct_9",1674,"tr_1"
78507,"KZ","67","67","376b","CDI","O","C","ct_9",1820,"tr_6"
78510,"HZ","81","31","641a","CDI","O","C","ct_9",336,"tr_2"
78517,"CB","94","75","465a","CDI","O","C","ct_9",1536,"tr_0"
78531,"QB","84","84","434f","CDI","O","P","ct_8",982,"tr_3"
78551,"QA","71","71","526a","CDI","O","C","ct_9",1062,"tr_4"
78585,"QA","93","92","526a","CDI","O","C","ct_9",2339,"tr_5"
78592,"PZ","70","70","685a","AUT","X","P","ct_8",1529,"tr_3"
78607,"OZ","93","93","451g","CDI","O","C","ct_2",1820,"tr_6"
78614,"IZ","04","04","636d","TOA","O","C","ct_9",1030,"tr_1"
78620,"QB","28","28","563b","CDI","O","C",NA,549,NA
78624,"GZ","63","78","372d","CDI","O","C","ct_9",1764,"tr_5"
78627,"NZ","59","59","684a","CDI","O","C",NA,463,"tr_1"
78631,"IZ","30","30","561b","CDI","O","C","ct_9",901,"tr_5"
78647,"IZ","64","33","561c","CDI","O","C","ct_9",458,"tr_1"
78668,"PZ","77","94","422b","CDI","O","P","ct_8",1272,"tr_2"
78675,"QB","26","26","422c","CDI","O","C","ct_8",1892,"tr_4"
78690,"CK","45","89","474b","CDI","O","C","ct_9",1131,"tr_3"
78696,"PZ","33","33","341a","CDI","O","C","ct_1",1820,"tr_5"
78699,"NZ","59","59","676a","CDI","O","C","ct_9",1935,"tr_4"
78706,"QB","27","27","525d","CDI","O","C","ct_9",2237,"tr_4"
78711,"CE","69","69","484a","CDI","O","N","ct_9",1827,"tr_6"
78717,"JA","14","14","353c","CDD","O","N","ct_9",631,"tr_0"
78728,"KZ","78","92","467c","CDI","O","C","ct_9",1960,"tr_5"
78749,"TZ","36","36","563c","CDI","O","N","ct_7",1559,"tr_1"
78759,"NZ","02","02","684a","CDI","O","P","ct_9",1150,"tr_5"
78772,"PZ","19","31","524b","CDI","O","N",NA,152,NA
78783,"GZ","62","59","433d","CDI","O","P","ct_9",1257,"tr_1"
78788,"QA","83","06","373b","CDI","O","C","ct_8",1820,"tr_1"
78792,"CI","26","26","383a","CDI","O","P","ct_9",1638,"tr_5"
78793,"IZ",NA,"74","561f","TOA","O","C","ct_9",507,"tr_2"
78798,"PZ","56","56","341a","CDI","O","C","ct_8",1991,"tr_5"
78799,"QB","78","78","526a","CDI","O","C","ct_8",2890,"tr_3"
78800,"GZ","65","64","462b","CDI","O","C","ct_9",1448,"tr_3"
78808,"IZ","26","26","561b","CDI","O","C","ct_9",1559,"tr_5"
78809,"QA","92","78","542a","CDI","O","C","ct_9",1821,"tr_6"
78813,"CL","33","33","478b","CDI","O","C","ct_9",1870,"tr_6"
78850,"QA","56","56","432d","CDI","O","C","ct_8",1820,"tr_5"
78851,"GZ","77","77","433d","CDI","O","P","ct_6",1781,"tr_1"
78852,"GZ","77","91","462c","CDI","O","C","ct_9",1594,"tr_2"
78859,"HZ","92","92","333c","CDI","O","C","ct_9",1820,"tr_3"
78869,"KZ","29","29","372a","CDI","O","C","ct_9",1820,"tr_6"
78872,"PZ","69","69","421b","CDI","O","C","ct_8",1820,"tr_1"
78895,"OZ","10","10","525a","AUT","O","P","ct_2",757,"tr_1"
78901,"NZ","69","69","684a","CDI","O","P","ct_9",478,"tr_3"
78907,"GZ","73","73","554b","CDI","O","C","ct_9",1820,"tr_6"
78952,"QB","49","49","525d","CDI","O","C","ct_8",1820,"tr_4"
78982,"KZ","44","44","461d","CDI","O","C","ct_9",1820,"tr_2"
78983,"QB","39","39","431a","CDI","O","C","ct_8",1820,"tr_4"
78985,"PZ","75","75","541b","CDI","O","C","ct_8",1820,"tr_4"
79015,"MA","78","92","373c","CDI","O","C","ct_9",812,"tr_2"
79029,"PZ","77","94","541d","CDI","O","C","ct_4",1820,"tr_5"
79043,"QA","76","76","344d","CDI","O","N","ct_9",1820,"tr_4"
79055,"GZ","31","31","551a","CDI","O","P","ct_9",1833,"tr_5"
79057,"CE","57","57","484a","CDI","O","C","ct_9",1522,"tr_6"
79063,"TZ","75","75","563c","CDI","O","N","ct_7",1417,"tr_1"
79071,"IZ","14","14","488a","CDI","O","C","ct_9",1828,"tr_1"
79077,"MC","60","69","553c","CDD","O","C","ct_9",353,"tr_3"
79087,"HZ","12","12","641b","CDI","O","P","ct_9",719,"tr_3"
79090,"RZ","29","29","424a","CDI","O","C","ct_2",1820,"tr_1"
79091,"QB","71","71","525d","CDI","O","C","ct_3",1820,"tr_4"
79093,"OZ","59","59","467d","CDI","O","C","ct_8",654,"tr_6"
79096,"OZ","29","29","524b","CDI","O","P","ct_1",1911,"tr_6"
79098,"QA","80","80","632k","CDD","O","C","ct_3",1819,"tr_6"
79104,"QA","34","34","431a","AUT","O","C","ct_3",1837,"tr_6"
79109,"CA","50","50","674c","AUT","O","C",NA,138,NA
79123,"PZ","28","28","341b","CDI","O","C","ct_8",1820,"tr_3"
79127,"QA","86","86","525d","CDI","O","C","ct_9",1192,"tr_5"
79128,"OZ","95","95","524c","CDI","O","C",NA,265,NA
79136,"JA","92","75","352a","CDI","O","C","ct_9",1820,"tr_6"
79163,"MB","63","69","451e","CDI","O","C","ct_1",1820,"tr_5"
79204,"SZ","37","37","373d","CDI","O","C","ct_8",1785,"tr_3"
79229,"CE","56","50","486c","CDI","O","C","ct_9",1805,"tr_6"
79230,"CC","72","72","676c","CDI","O","C","ct_9",1404,"tr_5"
79232,"CK","09","09","474b","CDI","O","C","ct_9",1453,"tr_5"
79239,"QB","85","85","333f","CDI","O","C","ct_2",606,"tr_4"
79247,"CA","79","79","674c","CDI","O","C","ct_9",1832,"tr_5"
79256,"QA","21","21","684a","CDI","O","P",NA,130,NA
79262,"PZ","91","91","451e","CDI","O","C","ct_1",1820,"tr_6"
79267,"FZ","54","54","373c","CDI","O","C","ct_9",1722,"tr_3"
79272,"PZ","56","44","431f","AUT","O","C","ct_1",1253,"tr_5"
79274,"OZ","92","92","333f","CDI","O","C","ct_2",1767,"tr_6"
79277,"OZ","78","78","461f","CDI","O","C","ct_8",843,"tr_6"
79285,"GZ","78","69","383a","CDI","O","C","ct_9",1820,"tr_3"
79286,"QB","12","12","526d","CDI","O","P","ct_8",480,"tr_4"
79287,"RZ","67","67","542a","CDI","O","P","ct_9",711,"tr_1"
79295,"JA","45","75","542a","CDI","O","C","ct_9",1507,"tr_6"
79314,"PZ","91","45","341a","CDI","O","C","ct_8",1820,"tr_3"
79329,"OZ","46","46","524b","TOA","O","P",NA,434,NA
79333,"QB","08","08","563b","CDI","O","C",NA,804,NA
79357,"QB","13","13","563a","CDI","O","N","ct_7",3000,"tr_1"
79361,"QA","59","59","526b","CDI","O","C","ct_6",1316,"tr_1"
79375,"GZ","06","06","554e","CDI","O","C","ct_6",1482,"tr_1"
79382,"KZ","91","75","542a","CDI","O","P","ct_9",1491,"tr_3"
79397,"EZ","52","52","625h","CDI","O","C","ct_9",1942,"tr_1"
79399,"QB","26","26","526d","CDI","O","C","ct_8",1820,"tr_4"
79409,"QB","70","70","563a","CDI","O","N","ct_7",3000,"tr_0"
79428,"IZ","06","06","561b","CDI","O","C","ct_9",1153,"tr_2"
79449,"TZ","77","75","563c","CDI","O","C",NA,461,NA
79459,"CM","60","93","673b","CDI","O","C","ct_9",1826,"tr_3"
79479,"OZ","77","77","525b","AUT","O","C","ct_2",1820,"tr_6"
79480,"MB","54","54","475a","CDI","O","C","ct_9",1826,"tr_5"
79484,"CA","56","56","372b","CDI","O","C","ct_9",1820,"tr_3"
79497,"KZ","92","75","478a","CDI","O","C","ct_1",1820,"tr_6"
79498,"QA","71","71","433a","CDI","O","C","ct_9",2000,"tr_3"
79509,"QA","34","34","526e","CDI","O","C","ct_9",1997,"tr_2"
79527,"HZ",NA,NA,"451a","CDI","O","C","ct_9",1817,"tr_6"
79530,"JB","37","37","478d","CDI","O","C","ct_9",899,"tr_5"
79552,"CH","49","49","623e","CDI","O","C","ct_9",1758,"tr_3"
79553,"PZ","50","50","524c","CDI","O","C","ct_4",1565,"tr_5"
79578,"QA","57","57","344b","CDI","O","P","ct_8",1092,"tr_2"
79581,"PZ","92","92","543g","CDI","O","C","ct_8",1820,"tr_5"
79591,"GZ","24","24","554f","CDI","O","C","ct_9",1684,"tr_1"
79607,"QA","63","63","526a","AUT","O","C","ct_3",2711,"tr_6"
79609,"TZ","30","30","563c","CDI","O","C",NA,264,NA
79615,"NZ","45","45","676e","TTP","O","C","ct_9",257,"tr_1"
79638,"TZ","85","85","563c","CDI","O","C",NA,621,NA
79671,"CG","59","62","387b","CDI","O","C","ct_9",1494,"tr_5"
79672,"OZ","33","33","335a","CDI","O","N",NA,NA,NA
79679,"QB","83","83","525d","CDI","O","P","ct_9",840,"tr_4"
79685,"OZ","33","33","461f","CDI","O","C","ct_1",1820,"tr_4"
79702,"HZ","27","95","542a","CDI","O","C","ct_9",778,"tr_5"
79709,"QB","29","29","525d","CDI","O","C","ct_8",1798,"tr_3"
79710,"FZ","42","42","461d","CDI","O","C","ct_9",1517,"tr_5"
79728,"QA","79","79","433d","CDI","O","P","ct_8",1401,"tr_5"
79730,"OZ","28","28","434b","CDI","O","C","ct_8",1858,"tr_2"
79736,"CC","91","95","675c","CDI","O","C","ct_9",1837,"tr_4"
79743,"PZ","35","35","423b","CDI","O","C","ct_9",767,"tr_5"
79754,"OZ",NA,NA,"524c","CDI","O","P","ct_2",1440,"tr_6"
79760,"KZ","69","69","387d","CDI","O","C","ct_9",1820,"tr_5"
79795,"CF","66","75","374d","CDI","O","C","ct_9",1272,"tr_3"
79801,"FZ","83","13","481b","CDI","O","C","ct_9",1661,"tr_4"
79807,"GZ","85","85","634c","CDI","O","C","ct_9",1680,"tr_0"
79815,"CA","81","81","625b","CDI","O","C","ct_9",2028,"tr_1"
79830,"QB","83","83","526a","CDI","O","C","ct_8",1820,"tr_5"
79851,"NZ","84","84","684a","CDI","O","C","ct_8",1253,"tr_1"
79852,"QB","67","67","563b","CDI","O","C",NA,156,NA
79860,"DZ","92","95","472c","CDI","O","C","ct_9",1796,"tr_6"
79874,"QA","67","67","433a","CDI","O","P","ct_9",1153,"tr_2"
79895,"NZ","92","75","684a","CDI","O","C","ct_9",1955,"tr_6"
79945,"KZ","13","13","543e","CDI","O","C","ct_9",1869,"tr_1"
79948,"QB","95","92","563b","CDI","O","P","ct_9",1652,"tr_5"
79957,"IZ",NA,NA,"636d","CDI","O","C","ct_9",727,"tr_1"
79962,"GZ","94","75","462e","CDI","O","C","ct_9",1680,"tr_1"
79976,"QB","86","86","526d","CDI","O","C","ct_8",1302,"tr_3"
79985,"QB","89","89","526d","CDI","O","C","ct_9",456,"tr_3"
79996,"TZ","13","13","563c","CDI","O","N","ct_7",1931,"tr_1"
80013,"AZ","11","11","692a","CDI","O","C","ct_9",1820,"tr_1"
80021,"RZ","75","75","533c","AUT","O","P","ct_1",804,"tr_6"
80023,"PZ","47","47","422d","CDI","O","C","ct_8",1456,"tr_3"
80040,"OZ","69","69","472d","CDD","O","C","ct_2",1820,"tr_3"
80050,"HZ","77","77","651a","CDI","O","C","ct_9",928,"tr_2"
80051,"IZ","93","75","561f","CDI","O","C","ct_9",839,"tr_2"
80053,"GZ","71","71","543f","CDI","O","C","ct_9",1645,"tr_1"
80057,"QA","92","75","344a","CDI","O","C","ct_3",1820,"tr_6"
80064,"CM","39","39","676c","CDI","O","C","ct_9",1263,"tr_0"
80067,"CL","31","31","374c","CDI","O","C","ct_9",1825,"tr_6"
80069,"PZ","75","75","424a","CDI","O","C",NA,373,NA
80079,"HZ","93","93","641b","CDI","O","C","ct_9",2004,"tr_6"
80087,"KZ","93","93","467c","CDI","O","C","ct_8",455,"tr_4"
80095,"HZ",NA,NA,"628b","CDI","O","C","ct_5",1764,"tr_6"
80105,"FZ","57","57","481b","CDI","O","C","ct_9",1701,"tr_3"
80109,"CM","21","21","372c","CDI","O","C","ct_9",1833,"tr_5"
80140,"FZ","60","60","461d","CDI","O","C","ct_9",1631,"tr_2"
80149,"OZ","44","44","525a","AUT","O","C","ct_2",1814,"tr_6"
80157,"GZ","68","94","384b","CDI","O","C","ct_9",1638,"tr_3"
80160,"IZ",NA,NA,"477a","CDI","O","C","ct_9",1483,"tr_5"
80165,"CH","38","38","624f","CDI","O","C","ct_9",1914,"tr_4"
80184,"TZ","22","22","563a","CDI","O","N","ct_7",771,"tr_1"
80188,"FZ","62","59","481b","CDI","O","C","ct_9",1975,"tr_5"
80196,"QB","44","44","563a","CDI","O","N","ct_7",2017,"tr_1"
80203,"PZ","25","25","341b","CDI","O","C","ct_8",1748,"tr_3"
80217,"QA","73","38","451h","CDI","O","P","ct_8",910,"tr_6"
80221,"HZ","71","71","542a","CDI","O","C","ct_9",1868,"tr_4"
80239,"QB","85","49","563a","AUT","O","C","ct_2",1820,"tr_6"
80249,"OZ","33","33","524c","AUT","O","C","ct_2",1820,"tr_6"
80263,"NZ","35","35","628a","CDI","O","P","ct_9",1178,"tr_3"
80275,"CG","62","62","388a","CDI","O","C","ct_9",1540,"tr_6"
80296,"OZ","13","13","523c","CDI","O","C",NA,151,NA
80311,"KZ","39","13","373d","CDI","O","C","ct_8",3000,"tr_6"
80317,"MA","62","59","374b","CDI","O","C","ct_9",1806,"tr_6"
80330,"QB","91","91","422b","CDI","O","C","ct_8",1820,"tr_4"
80338,"PZ","67","67","451e","CDI","O","C","ct_1",1820,"tr_6"
80362,"QB","14","14","434b","CDI","O","C","ct_8",1820,"tr_4"
80363,"FZ","71","13","382d","CDI","O","C","ct_9",910,"tr_2"
80374,"GZ","68","68","643a","CDI","O","C","ct_9",302,"tr_1"
80376,"HZ","62","59","333c","CDI","O","P","ct_9",1829,"tr_6"
80399,"NZ","94","92","486e","CDI","O","P","ct_9",444,"tr_4"
80414,"PZ","65","65","422e","AUT","O","P","ct_1",946,"tr_6"
80424,"GZ","37","85","463c","CDI","O","C","ct_9",1547,"tr_2"
80436,"FZ","44","44","543g","CDI","O","P","ct_6",785,"tr_1"
80467,"JC","38","69","371a","CDI","O","C","ct_9",1778,"tr_6"
80469,"CL","93","78","372c","CDI","O","C","ct_9",1779,"tr_6"
80495,"DZ","94","92","485a","CDI","O","C","ct_9",1729,"tr_6"
80504,"FZ","79","79","632a","CDI","O","C","ct_9",572,"tr_1"
80510,"RZ","19","33","354b","CDI","O","C",NA,362,NA
80511,"QB","60","60","525d","CDI","O","C","ct_9",1706,"tr_4"
80513,"HZ","86","86","387c","CDI","O","C","ct_9",1820,"tr_2"
80524,"GZ","62","62","554h","AUT","X","C","ct_6",519,"tr_1"
80562,"NZ","17","17","461f","CDI","O","C","ct_5",1820,"tr_4"
80581,"QB","24","24","563b","CDI","O","P","ct_8",1287,"tr_3"
80582,"OZ","36","36","524c","AUT","O","C","ct_2",1848,"tr_4"
80587,"SZ","84","84","562b","AUT","X","P","ct_9",631,"tr_1"
80594,"KZ","22","22","467b","CDI","O","C","ct_9",176,"tr_5"
80608,"QA","35","53","311d","AUT","O","C","ct_3",1817,"tr_6"
80618,"GZ","16","16","652a","CDI","O","C","ct_9",1533,"tr_6"
80621,"FZ","69","69","632a","CDI","O","C","ct_9",1565,"tr_1"
