PRIMARY_KEY,LAST_JOB_42,last_emp_type,retirement_age
80275,"csp_3_8","EMP1.6",58
80296,"csp_5_2","EMP1.6",65
80311,"csp_3_7","EMP1.6",60
80317,"csp_3_7","EMP1.6",60
80330,"csp_4_2","EMP1.6",60
80338,"csp_4_5","EMP1.6",63
80362,"csp_4_3","EMP1.6",60
80363,"csp_3_8","EMP1.6",57
80374,"csp_6_4","EMP1.6",55
80376,"csp_3_3","EMP1.6",59
80377,"csp_2_2","EMP2.2",60
80393,"csp_2_2","EMP2.2",61
80399,"csp_4_8","EMP1.6",62
80414,"csp_4_2","EMP1.5",62
80424,"csp_4_6","EMP1.6",65
80436,"csp_5_4","EMP1.6",60
80467,"csp_3_7","EMP1.6",50
80469,"csp_3_7","EMP1.6",60
80495,"csp_4_8","EMP1.6",65
80504,"csp_6_3","EMP1.6",60
80510,"csp_3_5","EMP1.6",60
80511,"csp_5_2","EMP1.6",60
80513,"csp_3_8","EMP1.6",60
80524,"csp_5_5","EMP1.5",65
80551,"csp_3_1","EMP2.1",61
80562,"csp_4_6","EMP1.6",54
80581,"csp_5_6","EMP1.6",60
80582,"csp_5_2","EMP1.5",61
80587,"csp_5_6","EMP1.3",56
80594,"csp_4_6","EMP1.6",60
80607,"csp_4_2","EMP2.1",63
80608,"csp_3_1","EMP1.5",63
80618,"csp_6_5","EMP1.6",60
80621,"csp_6_3","EMP1.6",60
80631,"csp_2_1","EMP2.2",60
80636,"csp_2_3","EMP2.2",60
80641,"csp_5_4","EMP1.6",60
80647,"csp_5_6","EMP1.6",60
80659,"csp_5_5","EMP1.6",60
80663,"csp_3_3","EMP1.6",60
80675,"csp_3_7","EMP1.6",60
80681,"csp_4_7","EMP1.6",60
80688,"csp_5_6","EMP1.6",65
80696,"csp_5_4","EMP1.6",62
80698,"csp_5_5","EMP1.6",57
80714,"csp_5_2","EMP1.6",65
80725,"csp_6_3","EMP1.6",60
80728,"csp_6_3","EMP1.3",60
80758,"csp_6_7","EMP1.6",60
80759,"csp_5_3","EMP1.6",55
80769,"csp_5_2","EMP1.6",55
80770,"csp_6_5","EMP1.2",57
80784,"csp_4_6","EMP1.5",56
80788,"csp_3_7","EMP1.6",60
80792,"csp_5_2","EMP1.6",62
80793,"csp_4_2","EMP1.6",65
80796,"csp_4_8","EMP1.6",60
80797,"csp_1_1","EMP2.2",55
80800,"csp_5_6","EMP1.6",57
80802,"csp_5_4","EMP1.5",60
80807,"csp_6_8","EMP1.6",63
80809,"csp_5_5","EMP1.6",60
80811,"csp_2_2","EMP2.1",63
80815,"csp_4_3","EMP1.6",51
80819,"csp_4_8","EMP1.6",56
80827,"csp_6_4","EMP1.6",60
80833,"csp_4_5","EMP1.6",60
80835,"csp_2_1","EMP2.1",60
80837,"csp_6_8","EMP1.6",62
80838,"csp_6_8","EMP1.6",65
80843,"csp_5_5","EMP1.6",56
80845,"csp_5_6","EMP1.6",60
80847,"csp_4_3","EMP1.6",60
80849,"csp_2_2","EMP2.1",60
80863,"csp_5_2","EMP1.6",60
80864,"csp_6_7","EMP1.6",63
80866,"csp_6_7","EMP1.6",60
80874,"csp_5_2","EMP1.6",60
80875,"csp_6_5","EMP1.6",60
80881,"csp_5_2","EMP1.6",60
80907,"csp_5_2","EMP1.6",61
80911,"csp_4_3","EMP2.1",60
80931,"csp_5_2","EMP1.6",62
80932,"csp_1_1","EMP2.1",60
80943,"csp_2_1","EMP2.2",60
80949,"csp_2_2","EMP2.2",65
80950,"csp_4_7","EMP1.6",64
80953,"csp_6_8","EMP1.6",65
80954,"csp_1_1","EMP2.2",63
80956,"csp_4_6","EMP1.6",60
80959,"csp_3_8","EMP1.6",58
80961,"csp_5_2","EMP1.6",61
80963,"csp_6_2","EMP1.6",60
80967,"csp_6_2","EMP1.6",60
80982,"csp_2_1","EMP2.1",60
80986,"csp_2_1","EMP2.1",65
80992,"csp_5_6","EMP1.6",60
80999,"csp_4_6","EMP1.6",56
81009,"csp_6_7","EMP1.6",57
81012,"csp_1_1","EMP2.1",60
81014,"csp_6_2","EMP1.6",60
81018,"csp_6_2","EMP1.2",56
81022,"csp_6_4","EMP1.6",60
81023,"csp_4_3","EMP1.6",60
81035,"csp_1_1","EMP2.2",60
81056,"csp_2_2","EMP2.2",60
81065,"csp_4_3","EMP1.6",60
81066,"csp_6_8","EMP1.6",60
81069,"csp_2_1","EMP2.1",59
81073,"csp_4_7","EMP1.6",62
81081,"csp_6_7","EMP1.6",60
81085,"csp_6_8","EMP1.5",60
81091,"csp_5_4","EMP1.6",60
81093,"csp_3_7","EMP1.6",57
81099,"csp_2_3","EMP2.2",60
81125,"csp_2_2","EMP2.1",58
81139,"csp_6_2","EMP1.6",63
81141,"csp_5_2","EMP1.6",63
81146,"csp_4_6","EMP1.6",60
81152,"csp_5_5","EMP1.6",58
81157,"csp_6_7","EMP1.6",60
81158,"csp_6_2","EMP1.6",57
81171,"csp_5_2","EMP1.6",63
81178,"csp_4_3","EMP2.1",60
81179,"csp_4_6","EMP1.6",65
81185,"csp_4_8","EMP1.6",58
81188,"csp_1_2","EMP2.2",61
81193,"csp_6_4","EMP1.6",60
81205,"csp_6_7","EMP1.6",60
81212,"csp_6_2","EMP1.6",55
81227,"csp_4_6","EMP1.6",60
81235,"csp_4_6","EMP1.6",60
81236,"csp_6_3","EMP1.5",60
81247,"csp_5_4","EMP1.6",61
81254,"csp_5_2","EMP1.6",60
81261,"csp_6_3","EMP1.6",60
81264,"csp_6_3","EMP1.6",57
81265,"csp_6_5","EMP1.6",60
81269,"csp_2_2","EMP2.1",58
81294,"csp_5_5","EMP1.6",57
81295,"csp_6_3","EMP1.6",60
81297,"csp_2_1","EMP2.2",60
81308,"csp_2_2","EMP2.2",60
81319,"csp_5_2","EMP1.6",55
81337,"csp_4_6","EMP1.5",58
81338,"csp_5_6","EMP1.6",64
81339,"csp_6_8","EMP1.6",60
81343,"csp_4_8","EMP1.6",62
81346,"csp_5_6","EMP1.6",60
81350,"csp_4_7","EMP1.6",59
81353,"csp_6_3","EMP1.6",62
81355,"csp_2_2","EMP2.2",55
81364,"csp_1_1","EMP2.2",56
81370,"csp_2_3","EMP2.2",65
81374,"csp_6_2","EMP1.6",58
81388,"csp_6_2","EMP1.6",56
81404,"csp_6_7","EMP1.6",60
81430,"csp_6_7","EMP1.6",61
81437,"csp_3_7","EMP1.6",57
81440,"csp_6_5","EMP1.6",58
81441,"csp_5_4","EMP1.6",60
81442,"csp_6_4","EMP1.6",56
81450,"csp_5_4","EMP1.6",60
81476,"csp_5_2","EMP1.6",65
81486,"csp_5_2","EMP1.6",60
81501,"csp_6_8","EMP1.6",58
81505,"csp_4_6","EMP1.6",65
81516,"csp_6_7","EMP1.6",60
81518,"csp_6_2","EMP1.6",60
81546,"csp_4_3","EMP1.6",65
81550,"csp_1_1","EMP2.3",60
81573,"csp_5_2","EMP1.6",64
81601,"csp_6_2","EMP1.6",61
81614,"csp_5_5","EMP1.6",55
81615,"csp_5_4","EMP1.6",60
81625,"csp_5_2","EMP1.6",60
81630,"csp_5_5","EMP1.6",60
81653,"csp_5_2","EMP1.6",61
81656,"csp_2_2","EMP2.1",53
81657,"csp_5_2","EMP1.6",60
81668,"csp_6_7","EMP1.6",60
81671,"csp_6_7","EMP1.2",60
81687,"csp_3_8","EMP1.6",64
81689,"csp_6_7","EMP1.6",65
81690,"csp_6_2","EMP1.6",60
81694,"csp_4_6","EMP1.6",60
81696,"csp_5_2","EMP1.5",60
81707,"csp_4_6","EMP1.6",65
81710,"csp_6_8","EMP1.6",60
81719,"csp_5_6","EMP1.5",60
81724,"csp_6_3","EMP1.6",62
81732,"csp_6_4","EMP1.6",64
81733,"csp_4_6","EMP1.6",60
81735,"csp_6_4","EMP1.6",60
81745,"csp_3_1","EMP2.1",54
81754,"csp_6_7","EMP1.5",60
81756,"csp_6_8","EMP1.6",60
81758,"csp_5_5","EMP1.5",65
81760,"csp_1_3","EMP2.2",63
81766,"csp_6_3","EMP1.5",55
81798,"csp_4_7","EMP1.6",61
81800,"csp_5_2","EMP1.6",60
81830,"csp_6_8","EMP1.6",60
81834,"csp_4_3","EMP1.6",57
81837,"csp_4_6","EMP1.6",60
81843,"csp_4_2","EMP1.6",60
81854,"csp_5_2","EMP1.6",62
81857,"csp_6_3","EMP1.6",60
81880,"csp_5_2","EMP1.6",60
81887,"csp_2_1","EMP2.2",52
81889,"csp_5_5","EMP1.6",55
81895,"csp_6_8","EMP1.6",63
81902,"csp_5_4","EMP1.6",56
81903,"csp_3_8","EMP1.5",60
81905,"csp_5_2","EMP1.6",65
81907,"csp_5_2","EMP1.6",60
81908,"csp_5_6","EMP1.6",62
81909,"csp_4_8","EMP1.6",61
81924,"csp_5_6","EMP1.6",60
81936,"csp_5_2","EMP1.6",65
81949,"csp_5_4","EMP1.6",60
81959,"csp_5_5","EMP1.6",65
81960,"csp_2_2","EMP2.2",58
81966,"csp_6_2","EMP1.6",57
81967,"csp_6_7","EMP1.6",62
81969,"csp_6_7","EMP1.6",65
81974,"csp_4_6","EMP1.6",60
81978,"csp_5_2","EMP1.6",57
81989,"csp_6_4","EMP1.6",62
81990,"csp_5_2","EMP1.5",65
82009,"csp_3_7","EMP1.6",60
82012,"csp_6_3","EMP1.6",60
82022,"csp_5_2","EMP1.6",60
82048,"csp_5_4","EMP1.6",57
82056,"csp_6_3","EMP1.6",60
82057,"csp_2_2","EMP2.2",60
82067,"csp_6_5","EMP1.6",61
82073,"csp_5_2","EMP1.6",60
82078,"csp_6_2","EMP1.6",60
82087,"csp_4_6","EMP1.6",60
82091,"csp_6_4","EMP1.6",55
82094,"csp_3_3","EMP1.6",63
82095,"csp_6_8","EMP1.6",58
82104,"csp_2_1","EMP2.2",61
82122,"csp_4_6","EMP1.6",62
82125,"csp_6_8","EMP1.6",60
82128,"csp_5_2","EMP1.3",65
82129,"csp_5_3","EMP1.6",65
82149,"csp_5_2","EMP1.6",58
82159,"csp_6_3","EMP1.6",64
82160,"csp_5_4","EMP1.6",60
82162,"csp_5_2","EMP1.6",61
82186,"csp_6_2","EMP1.6",60
82203,"csp_4_6","EMP1.6",60
82209,"csp_1_1","EMP2.1",56
82224,"csp_1_2","EMP2.2",64
82238,"csp_5_6","EMP1.6",60
82239,"csp_5_3","EMP1.6",54
82241,"csp_1_1","EMP2.1",59
82243,"csp_4_6","EMP1.6",60
82245,"csp_4_3","EMP1.6",60
82248,"csp_5_2","EMP1.6",55
82253,"csp_4_5","EMP1.6",60
82254,"csp_5_4","EMP1.6",60
82256,"csp_1_1","EMP2.1",60
82262,"csp_4_6","EMP1.6",60
82270,"csp_6_8","EMP1.6",60
82272,"csp_5_5","EMP1.6",65
82277,"csp_4_6","EMP1.6",66
82278,"csp_4_3","EMP1.6",65
82279,"csp_5_2","EMP1.6",58
82281,"csp_2_1","EMP2.1",65
82285,"csp_6_3","EMP1.6",55
82286,"csp_4_8","EMP1.6",65
82287,"csp_4_7","EMP1.6",60
82288,"csp_1_1","EMP2.1",62
82289,"csp_6_4","EMP1.6",60
82296,"csp_5_6","EMP1.6",60
82297,"csp_4_3","EMP1.6",60
82304,"csp_4_5","EMP1.6",63
82305,"csp_4_8","EMP1.6",65
82306,"csp_5_4","EMP1.6",60
82324,"csp_6_5","EMP1.2",65
82326,"csp_5_6","EMP1.5",60
82331,"csp_5_6","EMP1.6",55
82332,"csp_3_8","EMP1.5",60
82335,"csp_5_2","EMP1.6",60
82339,"csp_5_2","EMP1.6",65
82345,"csp_3_8","EMP1.6",60
82354,"csp_4_5","EMP1.6",65
82357,"csp_4_3","EMP1.5",65
82359,"csp_6_4","EMP1.6",65
82364,"csp_4_6","EMP1.6",60
82375,"csp_5_2","EMP1.6",60
82380,"csp_1_1","EMP2.2",60
82386,"csp_5_2","EMP1.6",62
82390,"csp_5_4","EMP1.6",60
82394,"csp_5_4","EMP1.6",59
82396,"csp_3_8","EMP1.6",56
82405,"csp_4_7","EMP1.6",65
82422,"csp_5_5","EMP1.6",60
82427,"csp_4_2","EMP1.6",54
82428,"csp_4_3","EMP1.6",60
82430,"csp_4_6","EMP1.6",60
82440,"csp_6_3","EMP1.3",60
82442,"csp_5_6","EMP1.6",64
82450,"csp_6_4","EMP1.6",60
82452,"csp_4_6","EMP1.6",57
82459,"csp_6_8","EMP1.6",54
82467,"csp_3_4","EMP1.6",65
82475,"csp_5_6","EMP1.6",60
82477,"csp_2_2","EMP2.1",65
82478,"csp_5_6","EMP1.5",65
82489,"csp_4_2","EMP1.6",60
82497,"csp_6_7","EMP1.6",60
82500,"csp_4_3","EMP1.6",60
82502,"csp_6_2","EMP1.6",60
82504,"csp_2_1","EMP2.2",65
82506,"csp_3_3","EMP1.6",60
82516,"csp_2_1","EMP2.2",60
82526,"csp_4_3","EMP1.6",58
82527,"csp_4_3","EMP2.1",57
82533,"csp_6_9","EMP1.6",56
82534,"csp_4_6","EMP1.6",61
82535,"csp_6_2","EMP1.6",60
82544,"csp_2_1","EMP2.1",60
82546,"csp_6_3","EMP1.6",60
82548,"csp_5_6","EMP1.6",60
82557,"csp_6_2","EMP1.6",57
82572,"csp_4_6","EMP1.6",60
82576,"csp_5_2","EMP1.3",55
82577,"csp_3_7","EMP1.6",60
82579,"csp_6_9","EMP1.6",64
82580,"csp_5_2","EMP1.6",60
82592,"csp_6_8","EMP1.6",57
82598,"csp_6_4","EMP1.6",58
82603,"csp_5_2","EMP1.6",65
82618,"csp_5_2","EMP1.5",60
82623,"csp_6_5","EMP1.6",58
82646,"csp_5_4","EMP1.6",56
82650,"csp_5_2","EMP1.6",60
82657,"csp_5_4","EMP1.6",61
82663,"csp_5_2","EMP1.6",60
82686,"csp_5_5","EMP1.6",60
82691,"csp_1_1","EMP2.1",60
82699,"csp_1_1","EMP2.1",60
82701,"csp_4_6","EMP1.6",55
82706,"csp_6_2","EMP1.6",60
82712,"csp_5_6","EMP1.6",60
82722,"csp_2_2","EMP2.1",65
82726,"csp_5_3","EMP1.6",60
82727,"csp_6_3","EMP1.6",60
82728,"csp_1_1","EMP2.3",56
82734,"csp_4_3","EMP1.5",64
82747,"csp_1_1","EMP2.1",63
82748,"csp_3_8","EMP1.6",55
82767,"csp_6_4","EMP1.6",60
82772,"csp_5_5","EMP1.2",60
82782,"csp_6_3","EMP1.6",60
82783,"csp_5_2","EMP1.6",61
82785,"csp_6_7","EMP1.6",63
82789,"csp_6_2","EMP1.6",62
82801,"csp_4_3","EMP1.6",65
82803,"csp_6_3","EMP1.6",60
82808,"csp_4_7","EMP1.5",58
82809,"csp_6_7","EMP1.6",60
82814,"csp_4_7","EMP1.6",60
82829,"csp_5_2","EMP1.6",64
82832,"csp_6_3","EMP1.6",55
82835,"csp_5_6","EMP1.6",60
82837,"csp_1_1","EMP2.1",60
82840,"csp_4_8","EMP1.5",60
82845,"csp_6_3","EMP1.6",60
82850,"csp_5_4","EMP1.6",60
82851,"csp_3_8","EMP1.6",59
82853,"csp_2_1","EMP2.2",60
82854,"csp_6_7","EMP1.6",60
82858,"csp_6_3","EMP1.6",62
82866,"csp_5_2","EMP1.6",60
82879,"csp_2_1","EMP2.2",56
82881,"csp_6_2","EMP1.6",60
82887,"csp_5_2","EMP1.6",60
82889,"csp_4_7","EMP1.6",62
82899,"csp_2_2","EMP2.2",64
82903,"csp_4_3","EMP1.6",60
82905,"csp_5_5","EMP1.6",62
82913,"csp_4_6","EMP1.6",60
82923,"csp_4_5","EMP1.6",60
82928,"csp_4_7","EMP1.6",58
82937,"csp_6_3","EMP1.6",65
82939,"csp_2_2","EMP2.2",53
82944,"csp_2_1","EMP2.1",60
82946,"csp_6_5","EMP1.6",59
82951,"csp_5_2","EMP1.6",60
82952,"csp_5_4","EMP1.6",60
82958,"csp_5_6","EMP1.6",60
82966,"csp_1_3","EMP2.2",60
82972,"csp_4_6","EMP1.6",62
82981,"csp_4_2","EMP1.6",60
82994,"csp_5_2","EMP1.6",60
83006,"csp_3_7","EMP1.6",60
83015,"csp_4_5","EMP1.6",60
83019,"csp_6_7","EMP1.6",62
83025,"csp_5_6","EMP1.6",62
83030,"csp_1_1","EMP2.2",60
83033,"csp_6_7","EMP1.6",65
83039,"csp_6_4","EMP1.6",65
83041,"csp_5_2","EMP1.6",60
83042,"csp_5_2","EMP1.6",60
83052,"csp_1_2","EMP2.1",59
83053,"csp_5_2","EMP1.6",60
83055,"csp_4_5","EMP1.6",61
83060,"csp_3_4","EMP1.6",60
83061,"csp_5_6","EMP1.6",60
83070,"csp_6_4","EMP1.6",56
83071,"csp_5_4","EMP1.6",60
83074,"csp_2_2","EMP2.2",60
83083,"csp_6_4","EMP1.6",60
83086,"csp_6_3","EMP1.6",60
83088,"csp_1_1","EMP2.1",58
83094,"csp_4_8","EMP1.6",57
83096,"csp_6_5","EMP1.6",65
83097,"csp_3_7","EMP1.6",58
83114,"csp_3_4","EMP1.6",60
83115,"csp_1_1","EMP2.1",58
83116,"csp_6_7","EMP1.6",60
83149,"csp_3_5","EMP1.6",60
83151,"csp_4_5","EMP1.6",59
83152,"csp_1_3","EMP2.2",60
83158,"csp_6_3","EMP1.6",65
83159,"csp_6_8","EMP1.6",65
83166,"csp_6_3","EMP1.6",64
83174,"csp_6_4","EMP1.6",60
83177,"csp_5_6","EMP1.6",61
83178,"csp_2_1","EMP2.1",64
83184,"csp_6_2","EMP1.6",63
83203,"csp_4_6","EMP1.6",60
83212,"csp_4_7","EMP1.6",60
83234,"csp_5_2","EMP1.6",65
83238,"csp_2_2","EMP2.2",62
83242,"csp_5_2","EMP1.6",60
83256,"csp_4_7","EMP1.6",60
83258,"csp_6_3","EMP1.6",51
83273,"csp_5_6","EMP1.6",59
83285,"csp_5_2","EMP1.6",60
83286,"csp_6_3","EMP1.6",60
83290,"csp_5_4","EMP1.6",60
83293,"csp_5_4","EMP1.6",60
83294,"csp_4_2","EMP1.6",65
83300,"csp_3_7","EMP1.6",53
83302,"csp_2_1","EMP2.2",51
83304,"csp_5_2","EMP1.6",63
83305,"csp_6_2","EMP1.6",60
83307,"csp_2_1","EMP2.1",60
83308,"csp_4_5","EMP1.6",65
83327,"csp_4_2","EMP1.6",60
83333,"csp_5_2","EMP1.6",67
83342,"csp_6_4","EMP1.6",60
83347,"csp_6_7","EMP1.6",65
83368,"csp_3_1","EMP2.2",60
83369,"csp_5_2","EMP1.6",60
83370,"csp_6_3","EMP1.6",59
83371,"csp_4_8","EMP1.6",63
83383,"csp_6_4","EMP1.6",60
83387,"csp_4_2","EMP1.5",60
83392,"csp_2_1","EMP2.1",63
83393,"csp_5_2","EMP1.5",65
83401,"csp_2_2","EMP2.1",59
83418,"csp_6_4","EMP1.6",57
83424,"csp_5_6","EMP1.6",63
83433,"csp_5_2","EMP1.6",60
83450,"csp_4_6","EMP1.6",59
83458,"csp_3_4","EMP1.6",58
83472,"csp_5_6","EMP1.6",62
83475,"csp_5_4","EMP1.6",60
83484,"csp_4_6","EMP1.6",60
83490,"csp_5_6","EMP1.2",60
83491,"csp_5_6","EMP1.6",60
83498,"csp_1_3","EMP2.2",60
83501,"csp_4_3","EMP2.1",59
83503,"csp_4_7","EMP1.6",60
83504,"csp_2_1","EMP2.2",65
83507,"csp_5_2","EMP1.6",65
83510,"csp_4_2","EMP1.6",59
83522,"csp_2_1","EMP2.1",60
83523,"csp_5_2","EMP1.6",54
83531,"csp_5_2","EMP1.6",51
83542,"csp_4_6","EMP1.6",63
83545,"csp_5_2","EMP1.6",60
83561,"csp_4_3","EMP1.6",65
83563,"csp_2_1","EMP2.1",60
83565,"csp_4_3","EMP2.1",60
83566,"csp_5_4","EMP1.5",60
83570,"csp_6_8","EMP1.6",60
83574,"csp_4_3","EMP1.6",60
83600,"csp_5_4","EMP1.6",58
83615,"csp_3_8","EMP1.6",57
83617,"csp_5_4","EMP1.6",60
83622,"csp_4_5","EMP1.6",60
83624,"csp_5_2","EMP1.6",55
83628,"csp_4_7","EMP1.6",62
83640,"csp_3_7","EMP1.6",60
83641,"csp_5_2","EMP1.6",60
83652,"csp_6_7","EMP1.3",60
83656,"csp_5_2","EMP1.6",60
83670,"csp_6_7","EMP1.6",60
83671,"csp_6_2","EMP1.6",60
83675,"csp_5_6","EMP1.6",60
83678,"csp_3_7","EMP1.6",60
83690,"csp_5_6","EMP1.6",55
83694,"csp_2_2","EMP2.1",64
83698,"csp_3_5","EMP2.1",65
83705,"csp_4_3","EMP2.2",64
83708,"csp_4_7","EMP1.6",64
83714,"csp_5_2","EMP1.6",61
83717,"csp_4_7","EMP1.6",64
83721,"csp_5_4","EMP1.6",60
83730,"csp_5_2","EMP1.6",60
83731,"csp_3_3","EMP1.6",60
83753,"csp_3_8","EMP1.6",57
83765,"csp_4_8","EMP1.6",60
83771,"csp_5_2","EMP1.6",65
83774,"csp_5_3","EMP1.6",62
83775,"csp_5_6","EMP1.6",62
83778,"csp_5_4","EMP1.6",60
83782,"csp_2_1","EMP2.1",62
83794,"csp_6_3","EMP1.6",60
83797,"csp_3_8","EMP1.6",60
83799,"csp_4_6","EMP2.1",65
83800,"csp_2_2","EMP2.1",65
83809,"csp_5_2","EMP1.6",60
83816,"csp_4_3","EMP1.5",65
83821,"csp_4_6","EMP1.6",64
83823,"csp_4_6","EMP1.6",65
83833,"csp_5_2","EMP1.6",58
83839,"csp_5_3","EMP1.6",60
83844,"csp_6_3","EMP1.6",60
83849,"csp_5_2","EMP1.6",60
83863,"csp_6_2","EMP1.6",59
83864,"csp_6_3","EMP1.6",55
83882,"csp_4_6","EMP1.6",59
83893,"csp_3_8","EMP1.6",57
83894,"csp_6_7","EMP1.6",60
83896,"csp_5_6","EMP1.6",56
83901,"csp_6_5","EMP1.6",54
83911,"csp_3_8","EMP1.6",58
83915,"csp_3_1","EMP2.2",60
83917,"csp_3_7","EMP1.6",60
83919,"csp_2_3","EMP2.2",60
83921,"csp_4_6","EMP1.5",55
83922,"csp_4_2","EMP1.6",60
83932,"csp_5_4","EMP1.6",60
83934,"csp_4_6","EMP1.6",60
83951,"csp_5_2","EMP1.6",45
83953,"csp_5_4","EMP1.6",60
83956,"csp_5_3","EMP1.6",60
83960,"csp_5_6","EMP1.6",60
83965,"csp_6_3","EMP1.6",65
83966,"csp_4_7","EMP1.6",60
83974,"csp_2_2","EMP2.1",60
83975,"csp_3_7","EMP1.6",65
83978,"csp_5_2","EMP1.6",56
83982,"csp_5_2","EMP1.6",60
83993,"csp_4_3","EMP2.2",56
83994,"csp_5_2","EMP1.6",60
83999,"csp_6_8","EMP1.6",65
84008,"csp_5_6","EMP1.6",60
84018,"csp_4_6","EMP1.6",60
84025,"csp_6_8","EMP1.6",62
84026,"csp_6_2","EMP1.6",60
84027,"csp_4_7","EMP1.6",60
84028,"csp_5_6","EMP1.6",65
84029,"csp_5_4","EMP1.6",60
84035,"csp_4_7","EMP1.6",60
84051,"csp_5_2","EMP1.6",60
84056,"csp_6_5","EMP1.6",60
84061,"csp_4_6","EMP1.6",57
84063,"csp_3_3","EMP1.6",53
84067,"csp_5_2","EMP1.6",60
84074,"csp_3_4","EMP1.6",58
84076,"csp_2_2","EMP2.3",60
84077,"csp_6_8","EMP1.5",60
84083,"csp_4_3","EMP1.6",58
84085,"csp_5_6","EMP1.6",60
84098,"csp_2_2","EMP2.1",55
84101,"csp_6_7","EMP1.6",60
84123,"csp_3_7","EMP1.6",65
84126,"csp_4_7","EMP1.6",60
84145,"csp_5_2","EMP1.6",60
84146,"csp_5_2","EMP1.6",60
84149,"csp_5_2","EMP1.6",60
84151,"csp_5_2","EMP1.6",62
84158,"csp_6_4","EMP1.6",65
84167,"csp_2_2","EMP2.1",60
84173,"csp_6_8","EMP1.6",60
84186,"csp_2_1","EMP2.1",60
84187,"csp_3_8","EMP1.6",58
84196,"csp_5_5","EMP1.6",59
84198,"csp_5_4","EMP1.6",60
84206,"csp_3_8","EMP1.6",57
84213,"csp_5_5","EMP1.6",60
84217,"csp_2_2","EMP2.2",56
84219,"csp_5_2","EMP1.6",61
84229,"csp_3_3","EMP1.6",60
84237,"csp_5_3","EMP1.6",55
84247,"csp_2_2","EMP2.2",60
84255,"csp_4_5","EMP1.6",65
84259,"csp_6_2","EMP1.6",58
84260,"csp_5_2","EMP1.6",60
84265,"csp_6_2","EMP1.6",63
84271,"csp_5_5","EMP1.6",60
84276,"csp_2_1","EMP2.1",60
84279,"csp_2_2","EMP2.1",60
84298,"csp_5_2","EMP1.6",55
84302,"csp_5_5","EMP1.6",60
84305,"csp_4_6","EMP1.6",65
84307,"csp_4_6","EMP1.6",60
84317,"csp_3_1","EMP2.2",60
84330,"csp_4_6","EMP1.6",60
84336,"csp_2_1","EMP2.1",60
84338,"csp_2_1","EMP2.1",54
84349,"csp_2_2","EMP2.1",63
84350,"csp_5_2","EMP1.6",60
84354,"csp_5_6","EMP1.6",60
84358,"csp_5_2","EMP1.6",60
84359,"csp_5_4","EMP1.6",60
84361,"csp_5_2","EMP1.6",56
84364,"csp_4_6","EMP1.6",60
84365,"csp_5_2","EMP1.6",66
84372,"csp_5_5","EMP1.6",60
84378,"csp_2_2","EMP2.2",60
84385,"csp_4_6","EMP1.6",60
84390,"csp_3_8","EMP1.6",60
84392,"csp_5_4","EMP1.6",60
84399,"csp_6_3","EMP1.6",60
84406,"csp_4_8","EMP1.6",60
84418,"csp_1_1","EMP2.1",60
84437,"csp_4_3","EMP1.6",65
84439,"csp_4_3","EMP1.6",55
84448,"csp_5_2","EMP1.6",61
84451,"csp_2_2","EMP2.2",60
84453,"csp_5_6","EMP1.6",60
84454,"csp_4_8","EMP1.6",64
84455,"csp_6_4","EMP1.6",64
84460,"csp_5_6","EMP1.5",52
84461,"csp_5_2","EMP1.6",65
84464,"csp_5_5","EMP1.6",60
84466,"csp_4_7","EMP1.6",56
84477,"csp_5_2","EMP1.6",65
84488,"csp_5_5","EMP1.6",59
84497,"csp_5_2","EMP1.6",57
84509,"csp_4_6","EMP1.6",60
84522,"csp_3_7","EMP1.6",60
84525,"csp_5_2","EMP1.6",60
84529,"csp_3_8","EMP1.6",60
84536,"csp_5_5","EMP1.6",60
84538,"csp_4_6","EMP1.6",61
84539,"csp_2_1","EMP2.2",57
84548,"csp_5_5","EMP1.6",65
84550,"csp_6_4","EMP1.6",55
84551,"csp_4_6","EMP1.6",60
84556,"csp_5_2","EMP1.6",60
84557,"csp_3_1","EMP2.1",60
84577,"csp_5_4","EMP1.6",61
84578,"csp_4_6","EMP1.6",60
84582,"csp_6_2","EMP1.6",55
84583,"csp_5_5","EMP1.6",60
84584,"csp_4_5","EMP1.6",61
84586,"csp_5_6","EMP1.6",65
84589,"csp_5_5","EMP1.6",60
84593,"csp_4_3","EMP1.5",61
84595,"csp_5_2","EMP1.6",64
84600,"csp_4_3","EMP1.6",60
84605,"csp_5_5","EMP1.6",60
84611,"csp_6_9","EMP1.6",61
84622,"csp_6_9","EMP1.5",58
84632,"csp_2_2","EMP2.1",60
84653,"csp_5_6","EMP1.6",55
84656,"csp_4_3","EMP2.1",58
84659,"csp_5_2","EMP1.6",60
84668,"csp_4_6","EMP1.6",65
84669,"csp_4_3","EMP1.6",60
84673,"csp_5_2","EMP1.6",65
84687,"csp_6_2","EMP1.6",62
84690,"csp_3_7","EMP1.6",60
84701,"csp_4_5","EMP1.6",60
84733,"csp_6_7","EMP1.6",60
84739,"csp_3_7","EMP1.6",58
84740,"csp_2_1","EMP2.1",57
84752,"csp_3_4","EMP1.6",60
84759,"csp_5_2","EMP1.6",64
84767,"csp_4_6","EMP1.6",65
84780,"csp_5_2","EMP1.5",58
84781,"csp_5_6","EMP1.5",64
84785,"csp_6_7","EMP1.6",65
84792,"csp_3_7","EMP1.6",60
84799,"csp_5_4","EMP1.6",60
84805,"csp_5_6","EMP1.6",60
